 "GAGE No.  1:  K,I,J Coord. =   1, 39, 63;  STREAM SEGMENT =  12;  REACH =   4 "
     "DATA: Time           Stage            Flow"
     1.5900000E+03   1.9685763E+03   1.3252899E+04
     1.5910000E+03   1.9685763E+03   1.3238092E+04
     1.5920000E+03   1.9685762E+03   1.3223374E+04
     1.5930000E+03   1.9685762E+03   1.3210345E+04
     1.5940000E+03   1.9685762E+03   1.3198007E+04
     1.5950000E+03   1.9685760E+03   1.3182916E+04
     1.5960000E+03   1.9685760E+03   1.3169456E+04
     1.5970000E+03   1.9685759E+03   1.3156280E+04
     1.5980000E+03   1.9685759E+03   1.3142422E+04
     1.5990000E+03   1.9685759E+03   1.3126904E+04
     1.6000000E+03   1.9685784E+03   1.3859961E+04
     1.6010000E+03   1.9685869E+03   1.6460697E+04
     1.6020000E+03   1.9686007E+03   2.1053879E+04
     1.6030000E+03   1.9686055E+03   2.2758256E+04
     1.6040000E+03   1.9686173E+03   2.7172340E+04
     1.6050000E+03   1.9686119E+03   2.5125266E+04
     1.6060000E+03   1.9686061E+03   2.2975562E+04
     1.6070000E+03   1.9686122E+03   2.5195596E+04
     1.6080000E+03   1.9686151E+03   2.6287885E+04
     1.6090000E+03   1.9686252E+03   3.0283441E+04
     1.6100000E+03   1.9686349E+03   3.4238832E+04
     1.6110000E+03   1.9686320E+03   3.3032793E+04
     1.6120000E+03   1.9686532E+03   4.2362012E+04
     1.6130000E+03   1.9686442E+03   3.8280961E+04
     1.6140000E+03   1.9686534E+03   4.2469535E+04
     1.6150000E+03   1.9686249E+03   3.0127391E+04
     1.6160000E+03   1.9686140E+03   2.5877395E+04
     1.6170000E+03   1.9686058E+03   2.2869070E+04
     1.6180000E+03   1.9685997E+03   2.0731914E+04
     1.6190000E+03   1.9685952E+03   1.9156625E+04
     1.6200000E+03   1.9685917E+03   1.7988969E+04
     1.6210000E+03   1.9685889E+03   1.7106471E+04
     1.6220000E+03   1.9685868E+03   1.6421564E+04
     1.6230000E+03   1.9685851E+03   1.5878113E+04
     1.6240000E+03   1.9685837E+03   1.5461689E+04
     1.6250000E+03   1.9685826E+03   1.5137415E+04
     1.6260000E+03   1.9685818E+03   1.4865795E+04
     1.6270000E+03   1.9685809E+03   1.4635580E+04
     1.6280000E+03   1.9685808E+03   1.4595438E+04
     1.6290000E+03   1.9685829E+03   1.5220385E+04
     1.6300000E+03   1.9685819E+03   1.4907964E+04
     1.6310000E+03   1.9685861E+03   1.6221647E+04
     1.6320000E+03   1.9685896E+03   1.7351238E+04
     1.6330000E+03   1.9685996E+03   2.0689395E+04
     1.6340000E+03   1.9686016E+03   2.1364217E+04
     1.6350000E+03   1.9685924E+03   1.8250889E+04
     1.6360000E+03   1.9685984E+03   2.0261672E+04
     1.6370000E+03   1.9685927E+03   1.8343725E+04
     1.6380000E+03   1.9685853E+03   1.5981642E+04
     1.6390000E+03   1.9685828E+03   1.5187522E+04
     1.6400000E+03   1.9685808E+03   1.4579517E+04
     1.6410000E+03   1.9685789E+03   1.4015634E+04
     1.6420000E+03   1.9685776E+03   1.3637688E+04
     1.6430000E+03   1.9685769E+03   1.3450184E+04
     1.6440000E+03   1.9685764E+03   1.3280462E+04
     1.6450000E+03   1.9685734E+03   1.2424515E+04
     1.6460000E+03   1.9685814E+03   1.4794630E+04
     1.6470000E+03   1.9685924E+03   1.8237674E+04
     1.6480000E+03   1.9686034E+03   2.2025061E+04
     1.6490000E+03   1.9686221E+03   2.9039859E+04
     1.6500000E+03   1.9686460E+03   3.9108695E+04
     1.6510000E+03   1.9686561E+03   4.3728375E+04
     1.6520000E+03   1.9686636E+03   4.7286250E+04
     1.6530000E+03   1.9686808E+03   5.5832355E+04
     1.6540000E+03   1.9686760E+03   5.3396691E+04
     1.6550000E+03   1.9686726E+03   5.1706863E+04
     1.6560000E+03   1.9686782E+03   5.4489352E+04
     1.6570000E+03   1.9686964E+03   6.4060320E+04
     1.6580000E+03   1.9686995E+03   6.5731672E+04
     1.6590000E+03   1.9686991E+03   6.5509602E+04
     1.6600000E+03   1.9686982E+03   6.5066520E+04
     1.6610000E+03   1.9686584E+03   4.4759238E+04
     1.6620000E+03   1.9686699E+03   5.0315121E+04
     1.6630000E+03   1.9686793E+03   5.5037582E+04
     1.6640000E+03   1.9686501E+03   4.0912348E+04
     1.6650000E+03   1.9686394E+03   3.6170207E+04
     1.6660000E+03   1.9686564E+03   4.3798898E+04
     1.6670000E+03   1.9686431E+03   3.7738977E+04
     1.6680000E+03   1.9686305E+03   3.2398451E+04
     1.6690000E+03   1.9686213E+03   2.8723035E+04
     1.6700000E+03   1.9686160E+03   2.6600705E+04
     1.6710000E+03   1.9686395E+03   3.6215770E+04
     1.6720000E+03   1.9686353E+03   3.4393445E+04
     1.6730000E+03   1.9686206E+03   2.8401078E+04
     1.6740000E+03   1.9686300E+03   3.2174975E+04
     1.6750000E+03   1.9686237E+03   2.9589818E+04
     1.6760000E+03   1.9686365E+03   3.4841590E+04
     1.6770000E+03   1.9686246E+03   2.9974688E+04
     1.6780000E+03   1.9686194E+03   2.7893102E+04
     1.6790000E+03   1.9686221E+03   2.8918711E+04
     1.6800000E+03   1.9686194E+03   2.7902842E+04
     1.6810000E+03   1.9686140E+03   2.5828123E+04
     1.6820000E+03   1.9686030E+03   2.1808062E+04
     1.6830000E+03   1.9685995E+03   2.0581672E+04
     1.6840000E+03   1.9685903E+03   1.7523387E+04
     1.6850000E+03   1.9685874E+03   1.6594398E+04
     1.6860000E+03   1.9685854E+03   1.5965951E+04
     1.6870000E+03   1.9685875E+03   1.6610406E+04
     1.6880000E+03   1.9685852E+03   1.5896494E+04
     1.6890000E+03   1.9685795E+03   1.4179062E+04
     1.6900000E+03   1.9685781E+03   1.3761896E+04
     1.6910000E+03   1.9685768E+03   1.3386210E+04
     1.6920000E+03   1.9685752E+03   1.2930321E+04
     1.6930000E+03   1.9685719E+03   1.1991096E+04
     1.6940000E+03   1.9685688E+03   1.1142524E+04
     1.6950000E+03   1.9685677E+03   1.0851635E+04
     1.6960000E+03   1.9685656E+03   1.0287944E+04
     1.6970000E+03   1.9685638E+03   9.8446406E+03
     1.6980000E+03   1.9685618E+03   9.3319805E+03
     1.6990000E+03   1.9685597E+03   8.8042061E+03
     1.7000000E+03   1.9685582E+03   8.4553496E+03
     1.7010000E+03   1.9685571E+03   8.1720854E+03
     1.7020000E+03   1.9685559E+03   7.8842314E+03
     1.7030000E+03   1.9685548E+03   7.6490566E+03
     1.7040000E+03   1.9685577E+03   8.3219180E+03
     1.7050000E+03   1.9685565E+03   8.0489297E+03
     1.7060000E+03   1.9685548E+03   7.6404746E+03
     1.7070000E+03   1.9685635E+03   9.7494287E+03
     1.7080000E+03   1.9685581E+03   8.4323662E+03
     1.7090000E+03   1.9685569E+03   8.1387729E+03
     1.7100000E+03   1.9685557E+03   7.8322295E+03
     1.7110000E+03   1.9685547E+03   7.6257939E+03
     1.7120000E+03   1.9685537E+03   7.3822651E+03
     1.7130000E+03   1.9685529E+03   7.1973730E+03
     1.7140000E+03   1.9685522E+03   7.0667090E+03
     1.7150000E+03   1.9685519E+03   6.9646172E+03
     1.7160000E+03   1.9685515E+03   6.8950283E+03
     1.7170000E+03   1.9685513E+03   6.8336670E+03
     1.7180000E+03   1.9685509E+03   6.7671768E+03
     1.7190000E+03   1.9685507E+03   6.7091592E+03
     1.7200000E+03   1.9685504E+03   6.6639526E+03
     1.7210000E+03   1.9685503E+03   6.6225234E+03
     1.7220000E+03   1.9685502E+03   6.5987837E+03
     1.7230000E+03   1.9685500E+03   6.5740293E+03
     1.7240000E+03   1.9685499E+03   6.5559238E+03
     1.7250000E+03   1.9685499E+03   6.5364644E+03
     1.7260000E+03   1.9685498E+03   6.5186055E+03
     1.7270000E+03   1.9685497E+03   6.5005415E+03
     1.7280000E+03   1.9685497E+03   6.4829775E+03
     1.7290000E+03   1.9685496E+03   6.4686006E+03
     1.7300000E+03   1.9685496E+03   6.4524468E+03
     1.7310000E+03   1.9685494E+03   6.4361533E+03
     1.7320000E+03   1.9685493E+03   6.4221123E+03
     1.7330000E+03   1.9685493E+03   6.4085229E+03
     1.7340000E+03   1.9685492E+03   6.3963833E+03
     1.7350000E+03   1.9685492E+03   6.3830112E+03
     1.7360000E+03   1.9685491E+03   6.3708555E+03
     1.7370000E+03   1.9685491E+03   6.3568999E+03
     1.7380000E+03   1.9685490E+03   6.3439150E+03
     1.7390000E+03   1.9685490E+03   6.3316357E+03
     1.7400000E+03   1.9685488E+03   6.3180220E+03
     1.7410000E+03   1.9685488E+03   6.3073604E+03
     1.7420000E+03   1.9685487E+03   6.2966992E+03
     1.7430000E+03   1.9685487E+03   6.2849219E+03
     1.7440000E+03   1.9685487E+03   6.2730098E+03
     1.7450000E+03   1.9685486E+03   6.2596362E+03
     1.7460000E+03   1.9685486E+03   6.2483853E+03
     1.7470000E+03   1.9685485E+03   6.2374233E+03
     1.7480000E+03   1.9685485E+03   6.2264521E+03
     1.7490000E+03   1.9685483E+03   6.2159204E+03
     1.7500000E+03   1.9685483E+03   6.2060283E+03
     1.7510000E+03   1.9685483E+03   6.1957104E+03
     1.7520000E+03   1.9685482E+03   6.1862661E+03
     1.7530000E+03   1.9685482E+03   6.1757261E+03
     1.7540000E+03   1.9685482E+03   6.1653818E+03
     1.7550000E+03   1.9685481E+03   6.1556685E+03
     1.7560000E+03   1.9685511E+03   6.8060420E+03
     1.7570000E+03   1.9685491E+03   6.3491924E+03
     1.7580000E+03   1.9685487E+03   6.2718564E+03
     1.7590000E+03   1.9685485E+03   6.2187119E+03
     1.7600000E+03   1.9685497E+03   6.4832280E+03
     1.7610000E+03   1.9685576E+03   8.3138965E+03
     1.7620000E+03   1.9685511E+03   6.8097207E+03
     1.7630000E+03   1.9685499E+03   6.5551440E+03
     1.7640000E+03   1.9685492E+03   6.3882861E+03
     1.7650000E+03   1.9685487E+03   6.2770771E+03
     1.7660000E+03   1.9685483E+03   6.1982852E+03
     1.7670000E+03   1.9685481E+03   6.1443633E+03
     1.7680000E+03   1.9685479E+03   6.1048857E+03
     1.7690000E+03   1.9685477E+03   6.0754014E+03
     1.7700000E+03   1.9685476E+03   6.0525820E+03
     1.7710000E+03   1.9685475E+03   6.0338901E+03
     1.7720000E+03   1.9685475E+03   6.0208159E+03
     1.7730000E+03   1.9685474E+03   6.0086064E+03
     1.7740000E+03   1.9685474E+03   5.9979624E+03
     1.7750000E+03   1.9685474E+03   5.9872075E+03
     1.7760000E+03   1.9685472E+03   5.9786113E+03
     1.7770000E+03   1.9685472E+03   5.9689019E+03
     1.7780000E+03   1.9685472E+03   5.9615928E+03
     1.7790000E+03   1.9685471E+03   5.9533291E+03
     1.7800000E+03   1.9685471E+03   5.9470991E+03
     1.7810000E+03   1.9685471E+03   5.9397393E+03
     1.7820000E+03   1.9685470E+03   5.9299604E+03
     1.7830000E+03   1.9685470E+03   5.9232285E+03
     1.7840000E+03   1.9685470E+03   5.9158384E+03
     1.7850000E+03   1.9685469E+03   5.9070293E+03
     1.7860000E+03   1.9685469E+03   5.9017959E+03
     1.7870000E+03   1.9685469E+03   5.8941987E+03
     1.7880000E+03   1.9685469E+03   5.8846670E+03
     1.7890000E+03   1.9685468E+03   5.8771084E+03
     1.7900000E+03   1.9685468E+03   5.8720142E+03
     1.7910000E+03   1.9685468E+03   5.8651616E+03
     1.7920000E+03   1.9685468E+03   5.8594390E+03
     1.7930000E+03   1.9685466E+03   5.8524365E+03
     1.7940000E+03   1.9685466E+03   5.8469170E+03
     1.7950000E+03   1.9685466E+03   5.8401855E+03
     1.7960000E+03   1.9685490E+03   6.3234912E+03
     1.7970000E+03   1.9685474E+03   5.9917891E+03
     1.7980000E+03   1.9685470E+03   5.9324668E+03
     1.7990000E+03   1.9685469E+03   5.8883496E+03
     1.8000000E+03   1.9685466E+03   5.8554370E+03
     1.8010000E+03   1.9685468E+03   5.8678096E+03
     1.8020000E+03   1.9685465E+03   5.8275376E+03
     1.8030000E+03   1.9685465E+03   5.8105737E+03
     1.8040000E+03   1.9685464E+03   5.7958564E+03
     1.8050000E+03   1.9685812E+03   1.4686676E+04
     1.8060000E+03   1.9685649E+03   1.0139528E+04
     1.8070000E+03   1.9685592E+03   8.6806650E+03
     1.8080000E+03   1.9685546E+03   7.5900908E+03
     1.8090000E+03   1.9685530E+03   7.2212354E+03
     1.8100000E+03   1.9685519E+03   6.9710161E+03
     1.8110000E+03   1.9685509E+03   6.7706250E+03
     1.8120000E+03   1.9685502E+03   6.6057925E+03
     1.8130000E+03   1.9685496E+03   6.4648652E+03
     1.8140000E+03   1.9685490E+03   6.3414966E+03
     1.8150000E+03   1.9685674E+03   1.0774396E+04
     1.8160000E+03   1.9685557E+03   7.8335220E+03
     1.8170000E+03   1.9685543E+03   7.5294565E+03
     1.8180000E+03   1.9685531E+03   7.2418618E+03
     1.8190000E+03   1.9685518E+03   6.9633608E+03
     1.8200000E+03   1.9685508E+03   6.7203247E+03
     1.8210000E+03   1.9685498E+03   6.5139146E+03
     1.8220000E+03   1.9685490E+03   6.3290171E+03
     1.8230000E+03   1.9685482E+03   6.1854746E+03
     1.8240000E+03   1.9685477E+03   6.0708110E+03
     1.8250000E+03   1.9685472E+03   5.9775347E+03
     1.8260000E+03   1.9685470E+03   5.9163491E+03
     1.8270000E+03   1.9685505E+03   6.6764668E+03
     1.8280000E+03   1.9685480E+03   6.1305093E+03
     1.8290000E+03   1.9685475E+03   6.0186157E+03
     1.8300000E+03   1.9685470E+03   5.9166787E+03
     1.8310000E+03   1.9685465E+03   5.8107109E+03
     1.8320000E+03   1.9685461E+03   5.7425166E+03
     1.8330000E+03   1.9685492E+03   6.3869253E+03
     1.8340000E+03   1.9685549E+03   7.6664819E+03
     1.8350000E+03   1.9685541E+03   7.4633169E+03
     1.8360000E+03   1.9685497E+03   6.4818257E+03
     1.8370000E+03   1.9685527E+03   7.1737236E+03
     1.8380000E+03   1.9685532E+03   7.2854146E+03
     1.8390000E+03   1.9685503E+03   6.6192915E+03
     1.8400000E+03   1.9685494E+03   6.4459863E+03
     1.8410000E+03   1.9685491E+03   6.3518516E+03
     1.8420000E+03   1.9685487E+03   6.2832471E+03
     1.8430000E+03   1.9685483E+03   6.1959917E+03
     1.8440000E+03   1.9685479E+03   6.0977139E+03
     1.8450000E+03   1.9685474E+03   5.9976655E+03
     1.8460000E+03   1.9685469E+03   5.9015503E+03
     1.8470000E+03   1.9685465E+03   5.8249160E+03
     1.8480000E+03   1.9685516E+03   6.9116245E+03
     1.8490000E+03   1.9685487E+03   6.2838706E+03
     1.8500000E+03   1.9685602E+03   8.9098369E+03
     1.8510000E+03   1.9685538E+03   7.4299194E+03
     1.8520000E+03   1.9685515E+03   6.8937017E+03
     1.8530000E+03   1.9685503E+03   6.6195098E+03
     1.8540000E+03   1.9685493E+03   6.4145024E+03
     1.8550000E+03   1.9685486E+03   6.2564824E+03
     1.8560000E+03   1.9685480E+03   6.1361328E+03
     1.8570000E+03   1.9685476E+03   6.0441401E+03
     1.8580000E+03   1.9685474E+03   5.9948149E+03
     1.8590000E+03   1.9685472E+03   5.9722139E+03
     1.8600000E+03   1.9685471E+03   5.9463506E+03
     1.8610000E+03   1.9685469E+03   5.9031855E+03
     1.8620000E+03   1.9685468E+03   5.8782412E+03
     1.8630000E+03   1.9685468E+03   5.8621021E+03
     1.8640000E+03   1.9685468E+03   5.8624307E+03
     1.8650000E+03   1.9685468E+03   5.8716128E+03
     1.8660000E+03   1.9685469E+03   5.8858599E+03
     1.8670000E+03   1.9685469E+03   5.9058252E+03
     1.8680000E+03   1.9685471E+03   5.9449849E+03
     1.8690000E+03   1.9685474E+03   5.9997627E+03
     1.8700000E+03   1.9685476E+03   6.0606118E+03
     1.8710000E+03   1.9685480E+03   6.1266670E+03
     1.8720000E+03   1.9685483E+03   6.1918779E+03
     1.8730000E+03   1.9685486E+03   6.2550820E+03
     1.8740000E+03   1.9685488E+03   6.3182305E+03
     1.8750000E+03   1.9685492E+03   6.3810093E+03
     1.8760000E+03   1.9685494E+03   6.4395601E+03
     1.8770000E+03   1.9685497E+03   6.4935366E+03
     1.8780000E+03   1.9685499E+03   6.5492847E+03
     1.8790000E+03   1.9685502E+03   6.6045039E+03
     1.8800000E+03   1.9685504E+03   6.6597861E+03
     1.8810000E+03   1.9685507E+03   6.7141924E+03
     1.8820000E+03   1.9685510E+03   6.7750713E+03
     1.8830000E+03   1.9685535E+03   7.3312100E+03
     1.8840000E+03   1.9685526E+03   7.1429712E+03
     1.8850000E+03   1.9685538E+03   7.4085586E+03
     1.8860000E+03   1.9685538E+03   7.4076309E+03
     1.8870000E+03   1.9685537E+03   7.3852217E+03
     1.8880000E+03   1.9685538E+03   7.4254492E+03
     1.8890000E+03   1.9685541E+03   7.4766982E+03
     1.8900000E+03   1.9685543E+03   7.5363062E+03
     1.8910000E+03   1.9685563E+03   7.9827227E+03
     1.8920000E+03   1.9685575E+03   8.2581787E+03
     1.8930000E+03   1.9685609E+03   9.1093135E+03
     1.8940000E+03   1.9685602E+03   8.9164658E+03
     1.8950000E+03   1.9685601E+03   8.9081855E+03
     1.8960000E+03   1.9685599E+03   8.8605205E+03
     1.8970000E+03   1.9685601E+03   8.8871924E+03
     1.8980000E+03   1.9685603E+03   8.9389668E+03
     1.8990000E+03   1.9685605E+03   9.0016094E+03
     1.9000000E+03   1.9685608E+03   9.0660703E+03
     1.9010000E+03   1.9685610E+03   9.1350371E+03
     1.9020000E+03   1.9685613E+03   9.2039072E+03
     1.9030000E+03   1.9685615E+03   9.2649131E+03
     1.9040000E+03   1.9685618E+03   9.3239746E+03
     1.9050000E+03   1.9685620E+03   9.3752158E+03
     1.9060000E+03   1.9685621E+03   9.4198662E+03
     1.9070000E+03   1.9685624E+03   9.4600068E+03
     1.9080000E+03   1.9685625E+03   9.4914033E+03
     1.9090000E+03   1.9685626E+03   9.5183965E+03
     1.9100000E+03   1.9685626E+03   9.5404199E+03
     1.9110000E+03   1.9685627E+03   9.5612422E+03
     1.9120000E+03   1.9685627E+03   9.5759189E+03
     1.9130000E+03   1.9685629E+03   9.5902344E+03
     1.9140000E+03   1.9685629E+03   9.6047568E+03
     1.9150000E+03   1.9685630E+03   9.6186514E+03
     1.9160000E+03   1.9685630E+03   9.6352266E+03
     1.9170000E+03   1.9685631E+03   9.6559609E+03
     1.9180000E+03   1.9685868E+03   1.6420834E+04
     1.9190000E+03   1.9685787E+03   1.3976437E+04
     1.9200000E+03   1.9685792E+03   1.4109078E+04
     1.9210000E+03   1.9685793E+03   1.4159434E+04
     1.9220000E+03   1.9685785E+03   1.3890247E+04
     1.9230000E+03   1.9685734E+03   1.2423579E+04
     1.9240000E+03   1.9685890E+03   1.7129131E+04
     1.9250000E+03   1.9685787E+03   1.3969773E+04
     1.9260000E+03   1.9685751E+03   1.2904824E+04
     1.9270000E+03   1.9685834E+03   1.5358531E+04
     1.9280000E+03   1.9685912E+03   1.7833158E+04
     1.9290000E+03   1.9685977E+03   1.9995859E+04
     1.9300000E+03   1.9686056E+03   2.2772248E+04
     1.9310000E+03   1.9686003E+03   2.0939814E+04
     1.9320000E+03   1.9686108E+03   2.4695211E+04
     1.9330000E+03   1.9686077E+03   2.3532861E+04
     1.9340000E+03   1.9685924E+03   1.8261678E+04
     1.9350000E+03   1.9686129E+03   2.5526076E+04
     1.9360000E+03   1.9687324E+03   8.5042852E+04
     1.9370000E+03   1.9686715E+03   5.1218488E+04
     1.9380000E+03   1.9686869E+03   5.9101512E+04
     1.9390000E+03   1.9686455E+03   3.8923008E+04
     1.9400000E+03   1.9686263E+03   3.0758473E+04
     1.9410000E+03   1.9686301E+03   3.2295062E+04
     1.9420000E+03   1.9686204E+03   2.8396252E+04
     1.9430000E+03   1.9686042E+03   2.2324111E+04
     1.9440000E+03   1.9685961E+03   1.9496447E+04
     1.9450000E+03   1.9685901E+03   1.7499861E+04
     1.9460000E+03   1.9685947E+03   1.9018791E+04
     1.9470000E+03   1.9686128E+03   2.5452455E+04
     1.9480000E+03   1.9686416E+03   3.7167137E+04
     1.9490000E+03   1.9686759E+03   5.3346742E+04
     1.9500000E+03   1.9686572E+03   4.4234465E+04
     1.9510000E+03   1.9686461E+03   3.9201754E+04
     1.9520000E+03   1.9686210E+03   2.8601879E+04
     1.9530000E+03   1.9686088E+03   2.3950453E+04
     1.9540000E+03   1.9686001E+03   2.0850377E+04
     1.9550000E+03   1.9685936E+03   1.8665221E+04
     1.9560000E+03   1.9685887E+03   1.7053895E+04
     1.9570000E+03   1.9685850E+03   1.5877842E+04
     1.9580000E+03   1.9685822E+03   1.5010217E+04
     1.9590000E+03   1.9685800E+03   1.4328611E+04
     1.9600000E+03   1.9685781E+03   1.3794876E+04
     1.9610000E+03   1.9685768E+03   1.3387590E+04
     1.9620000E+03   1.9685757E+03   1.3072690E+04
     1.9630000E+03   1.9686897E+03   6.0705836E+04
     1.9640000E+03   1.9688868E+03   1.9839772E+05
     1.9650000E+03   1.9686727E+03   5.1758742E+04
     1.9660000E+03   1.9686454E+03   3.8861371E+04
     1.9670000E+03   1.9688352E+03   1.5714280E+05
     1.9680000E+03   1.9687703E+03   1.0984262E+05
     1.9690000E+03   1.9686394E+03   3.6326266E+04
     1.9700000E+03   1.9686207E+03   2.8556027E+04
     1.9710000E+03   1.9686106E+03   2.4685777E+04
     1.9720000E+03   1.9686144E+03   2.6116871E+04
     1.9730000E+03   1.9686182E+03   2.7558795E+04
     1.9740000E+03   1.9686492E+03   4.0614598E+04
     1.9750000E+03   1.9686764E+03   5.3641832E+04
     1.9760000E+03   1.9686924E+03   6.1917996E+04
     1.9770000E+03   1.9687240E+03   7.9772281E+04
     1.9780000E+03   1.9687504E+03   9.5995109E+04
     1.9790000E+03   1.9687362E+03   8.7173445E+04
     1.9800000E+03   1.9687529E+03   9.7654898E+04
     1.9810000E+03   1.9687568E+03   1.0018542E+05
     1.9820000E+03   1.9687728E+03   1.1083530E+05
     1.9830000E+03   1.9687778E+03   1.1421973E+05
     1.9840000E+03   1.9687651E+03   1.0567280E+05
     1.9850000E+03   1.9690388E+03   3.4435581E+05
     1.9860000E+03   1.9689603E+03   2.6552106E+05
     1.9870000E+03   1.9687362E+03   8.7234102E+04
     1.9880000E+03   1.9686952E+03   6.3462164E+04
     1.9890000E+03   1.9686692E+03   5.0037207E+04
     1.9900000E+03   1.9686482E+03   4.0103844E+04
     1.9910000E+03   1.9686267E+03   3.0889545E+04
     1.9920000E+03   1.9686141E+03   2.5949588E+04
     1.9930000E+03   1.9686068E+03   2.3231314E+04
     1.9940000E+03   1.9685992E+03   2.0564090E+04
     1.9950000E+03   1.9685939E+03   1.8717045E+04
     1.9960000E+03   1.9685901E+03   1.7472701E+04
     1.9970000E+03   1.9685883E+03   1.6913930E+04
     1.9980000E+03   1.9685886E+03   1.7016861E+04
     1.9990000E+03   1.9685918E+03   1.8073018E+04
     2.0000000E+03   1.9685984E+03   2.0289082E+04
     2.0010000E+03   1.9686084E+03   2.3837834E+04
     2.0020000E+03   1.9686188E+03   2.7770926E+04
     2.0030000E+03   1.9686244E+03   2.9971967E+04
     2.0040000E+03   1.9686497E+03   4.0764316E+04
     2.0050000E+03   1.9686708E+03   5.0763145E+04
     2.0060000E+03   1.9686913E+03   6.1337605E+04
     2.0070000E+03   1.9687017E+03   6.6950664E+04
     2.0080000E+03   1.9687051E+03   6.8877523E+04
     2.0090000E+03   1.9686993E+03   6.5673414E+04
     2.0100000E+03   1.9686953E+03   6.3487711E+04
     2.0110000E+03   1.9686362E+03   3.4829953E+04
     2.0120000E+03   1.9686237E+03   2.9701551E+04
     2.0130000E+03   1.9686373E+03   3.5351250E+04
     2.0140000E+03   1.9686490E+03   4.0536137E+04
     2.0150000E+03   1.9686550E+03   4.3268035E+04
     2.0160000E+03   1.9688267E+03   1.4964019E+05
     2.0170000E+03   1.9686956E+03   6.3653527E+04
     2.0180000E+03   1.9687665E+03   1.0653747E+05
     2.0190000E+03   1.9687357E+03   8.6818383E+04
     2.0200000E+03   1.9687249E+03   8.0309648E+04
     2.0210000E+03   1.9686667E+03   4.8774738E+04
     2.0220000E+03   1.9686392E+03   3.6092977E+04
     2.0230000E+03   1.9686514E+03   4.1505785E+04
     2.0240000E+03   1.9686919E+03   6.1646762E+04
     2.0250000E+03   1.9686299E+03   3.2162713E+04
     2.0260000E+03   1.9686283E+03   3.1551838E+04
     2.0270000E+03   1.9686451E+03   3.8721668E+04
     2.0280000E+03   1.9686824E+03   5.6592695E+04
     2.0290000E+03   1.9687240E+03   7.9697031E+04
     2.0300000E+03   1.9687380E+03   8.8172758E+04
     2.0310000E+03   1.9687473E+03   9.3987203E+04
     2.0320000E+03   1.9687319E+03   8.4385156E+04
     2.0330000E+03   1.9686884E+03   5.9716699E+04
     2.0340000E+03   1.9686781E+03   5.4393969E+04
     2.0350000E+03   1.9686764E+03   5.3516527E+04
     2.0360000E+03   1.9687104E+03   7.1762656E+04
     2.0370000E+03   1.9687347E+03   8.6114578E+04
     2.0380000E+03   1.9686917E+03   6.1458676E+04
     2.0390000E+03   1.9687142E+03   7.3975961E+04
     2.0400000E+03   1.9687183E+03   7.6275688E+04
     2.0410000E+03   1.9687384E+03   8.8389016E+04
     2.0420000E+03   1.9687925E+03   1.2423147E+05
     2.0430000E+03   1.9686967E+03   6.4151480E+04
     2.0440000E+03   1.9686646E+03   4.7689102E+04
     2.0450000E+03   1.9686429E+03   3.7698945E+04
     2.0460000E+03   1.9686333E+03   3.3597414E+04
     2.0470000E+03   1.9686537E+03   4.2577012E+04
     2.0480000E+03   1.9686862E+03   5.8510816E+04
     2.0490000E+03   1.9687256E+03   8.0600062E+04
     2.0500000E+03   1.9686825E+03   5.6643605E+04
     2.0510000E+03   1.9687189E+03   7.6642117E+04
     2.0520000E+03   1.9687266E+03   8.1163969E+04
     2.0530000E+03   1.9687373E+03   8.7690141E+04
     2.0540000E+03   1.9687278E+03   8.1941984E+04
     2.0550000E+03   1.9687286E+03   8.2413070E+04
     2.0560000E+03   1.9687574E+03   1.0044560E+05
     2.0570000E+03   1.9687535E+03   9.7929844E+04
     2.0580000E+03   1.9687487E+03   9.4796312E+04
     2.0590000E+03   1.9687356E+03   8.6661188E+04
     2.0600000E+03   1.9686810E+03   5.5869902E+04
     2.0610000E+03   1.9687111E+03   7.2107945E+04
     2.0620000E+03   1.9687323E+03   8.4594422E+04
     2.0630000E+03   1.9687458E+03   9.2952492E+04
     2.0640000E+03   1.9687546E+03   9.8518461E+04
     2.0650000E+03   1.9687433E+03   9.1258656E+04
     2.0660000E+03   1.9687373E+03   8.7590531E+04
     2.0670000E+03   1.9687421E+03   9.0460578E+04
     2.0680000E+03   1.9687449E+03   9.2201539E+04
     2.0690000E+03   1.9687411E+03   8.9880008E+04
     2.0700000E+03   1.9687991E+03   1.2860187E+05
     2.0710000E+03   1.9687828E+03   1.1721605E+05
     2.0720000E+03   1.9687328E+03   8.4731492E+04
     2.0730000E+03   1.9687167E+03   7.5176102E+04
     2.0740000E+03   1.9686886E+03   5.9652035E+04
     2.0750000E+03   1.9686671E+03   4.8794434E+04
     2.0760000E+03   1.9686603E+03   4.5534453E+04
     2.0770000E+03   1.9686405E+03   3.6566164E+04
     2.0780000E+03   1.9686501E+03   4.0794996E+04
     2.0790000E+03   1.9686434E+03   3.7819016E+04
     2.0800000E+03   1.9686439E+03   3.8010340E+04
     2.0810000E+03   1.9686377E+03   3.5318824E+04
     2.0820000E+03   1.9686444E+03   3.8265605E+04
     2.0830000E+03   1.9686382E+03   3.5525605E+04
     2.0840000E+03   1.9686278E+03   3.1201475E+04
     2.0850000E+03   1.9686185E+03   2.7546381E+04
     2.0860000E+03   1.9686185E+03   2.7536135E+04
