 "GAGE No.    5:  K,I,J Coord. =     2,   50,   72;  STREAM SEGMENT =    17;  REACH =     6 "
     "DATA: Time           Stage           Depth         GW-Head    Midpt-Flow       Stream-Loss        GW-Rech.  Chnge-UZ-Stor.   Vol.-UZ-Stor."
     1.0000000E+00   1.9750015E+03   1.4535576E-03   1.9750474E+03   3.1025648E+01  -6.2051296E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     2.0000000E+00   1.9750015E+03   1.4161051E-03   1.9750454E+03   2.9710194E+01  -5.9420387E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     3.0000000E+00   1.9750015E+03   1.4160321E-03   1.9750454E+03   2.9707651E+01  -5.9415302E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     4.0000000E+00   1.9750015E+03   1.4159998E-03   1.9750454E+03   2.9706528E+01  -5.9413055E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     5.0000000E+00   1.9750015E+03   1.4159707E-03   1.9750454E+03   2.9705511E+01  -5.9411022E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     6.0000000E+00   1.9750015E+03   1.4159442E-03   1.9750454E+03   2.9704588E+01  -5.9409176E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     7.0000000E+00   1.9750015E+03   1.4159196E-03   1.9750454E+03   2.9703735E+01  -5.9407471E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     8.0000000E+00   1.9750015E+03   1.4158973E-03   1.9750454E+03   2.9702955E+01  -5.9405910E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     9.0000000E+00   1.9750015E+03   1.4158767E-03   1.9750454E+03   2.9702236E+01  -5.9404472E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
     1.0000000E+01   1.9750015E+03   1.4158576E-03   1.9750454E+03   2.9701572E+01  -5.9403145E+01   0.0000000E+00   0.0000000E+00   0.0000000E+00
