 "GAGE No.    1:  K,I,J Coord. =     2,   43,   70;  STREAM SEGMENT =    20;  REACH =     6 "
     "DATA: Time           Stage           Depth         GW-Head    Midpt-Flow       Stream-Loss        GW-Rech.  Chnge-UZ-Stor.   Vol.-UZ-Stor."
     3.5000000E+01   1.9612501E+03   0.0000000E+00   1.9507457E+03   0.0000000E+00   6.1954516E-01   0.0000000E+00   6.1952770E-01   2.0343004E+01
     3.6000000E+01   1.9612501E+03   0.0000000E+00   1.9507463E+03   0.0000000E+00   5.7544029E-01   0.0000000E+00   5.7542336E-01   2.0918428E+01
     3.7000000E+01   1.9612501E+03   0.0000000E+00   1.9507469E+03   0.0000000E+00   5.3523743E-01   0.0000000E+00   5.3521937E-01   2.1453648E+01
     3.8000000E+01   1.9612501E+03   0.0000000E+00   1.9507476E+03   0.0000000E+00   4.9850345E-01   0.0000000E+00   4.9848741E-01   2.1952135E+01
     3.9000000E+01   1.9612501E+03   0.0000000E+00   1.9507483E+03   0.0000000E+00   1.3116745E+00   0.0000000E+00   1.3116596E+00   2.3263794E+01
     4.0000000E+01   1.9612501E+03   0.0000000E+00   1.9507490E+03   0.0000000E+00   2.2979393E+00   0.0000000E+00   2.2979271E+00   2.5561722E+01
     4.1000000E+01   1.9612500E+03   0.0000000E+00   1.9507496E+03   0.0000000E+00   8.6812252E-01   0.0000000E+00   8.6782736E-01   2.6429548E+01
     4.2000000E+01   1.9612501E+03   0.0000000E+00   1.9507504E+03   0.0000000E+00   8.0027252E-01   0.0000000E+00   7.9997814E-01   2.7229527E+01
     4.3000000E+01   1.9612500E+03   0.0000000E+00   1.9507511E+03   0.0000000E+00   3.5549092E+00   0.0000000E+00   3.5547340E+00   3.0784260E+01
     4.4000000E+01   1.9612501E+03   0.0000000E+00   1.9507520E+03   0.0000000E+00   1.2009081E+00   0.0000000E+00   1.2004910E+00   3.1984751E+01
     4.5000000E+01   1.9612500E+03   0.0000000E+00   1.9507527E+03   0.0000000E+00   1.0970790E+00   0.0000000E+00   1.0967333E+00   3.3081486E+01
     4.6000000E+01   1.9612500E+03   0.0000000E+00   1.9507535E+03   0.0000000E+00   1.0049539E+00   0.0000000E+00   1.0049402E+00   3.4086426E+01
     4.7000000E+01   1.9612500E+03   0.0000000E+00   1.9507543E+03   0.0000000E+00   9.2285836E-01   0.0000000E+00   9.2284411E-01   3.5009270E+01
     4.8000000E+01   1.9612500E+03   0.0000000E+00   1.9507550E+03   0.0000000E+00   8.4940797E-01   0.0000000E+00   8.4939051E-01   3.5858662E+01
     4.9000000E+01   1.9612501E+03   0.0000000E+00   1.9507557E+03   0.0000000E+00   7.8344923E-01   0.0000000E+00   7.8342718E-01   3.6642090E+01
     5.0000000E+01   1.9612501E+03   0.0000000E+00   1.9507566E+03   0.0000000E+00   7.2401506E-01   0.0000000E+00   7.2399086E-01   3.7366081E+01
     5.1000000E+01   1.9612501E+03   0.0000000E+00   1.9507573E+03   0.0000000E+00   6.7028975E-01   0.0000000E+00   6.7026377E-01   3.8036346E+01
     5.2000000E+01   1.9612501E+03   0.0000000E+00   1.9507581E+03   0.0000000E+00   6.2158144E-01   0.0000000E+00   6.2155247E-01   3.8657898E+01
     5.3000000E+01   1.9612501E+03   0.0000000E+00   1.9507588E+03   0.0000000E+00   5.7729983E-01   0.0000000E+00   5.7727152E-01   3.9235168E+01
     5.4000000E+01   1.9612500E+03   0.0000000E+00   1.9507595E+03   0.0000000E+00   9.2082965E-01   0.0000000E+00   9.2080182E-01   4.0155972E+01
     5.5000000E+01   1.9612501E+03   0.0000000E+00   1.9507603E+03   0.0000000E+00   5.6325817E-01   0.0000000E+00   5.6316048E-01   4.0719131E+01
     5.6000000E+01   1.9612501E+03   0.0000000E+00   1.9507611E+03   0.0000000E+00   5.2411848E-01   0.0000000E+00   5.2402443E-01   4.1243156E+01
     5.7000000E+01   1.9612501E+03   0.0000000E+00   1.9507618E+03   0.0000000E+00   4.8833150E-01   0.0000000E+00   4.8823494E-01   4.1731392E+01
     5.8000000E+01   1.9612501E+03   0.0000000E+00   1.9507626E+03   0.0000000E+00   5.6269884E-01   0.0000000E+00   5.6260693E-01   4.2293999E+01
     5.9000000E+01   1.9612501E+03   0.0000000E+00   1.9507634E+03   0.0000000E+00   4.8765433E-01   0.0000000E+00   4.8755759E-01   4.2781555E+01
     6.0000000E+01   1.9612501E+03   0.0000000E+00   1.9507642E+03   0.0000000E+00   4.5491683E-01   0.0000000E+00   4.5482752E-01   4.3236382E+01
     6.1000000E+01   1.9612501E+03   0.0000000E+00   1.9507649E+03   0.0000000E+00   4.2485508E-01   0.0000000E+00   4.2483127E-01   4.3661213E+01
     6.2000000E+01   1.9612501E+03   0.0000000E+00   1.9507657E+03   0.0000000E+00   2.4530098E+00   0.0000000E+00   2.4529853E+00   4.6114197E+01
     6.3000000E+01   1.9612500E+03   0.0000000E+00   1.9507666E+03   0.0000000E+00   1.0607184E+00   0.0000000E+00   1.0604005E+00   4.7174599E+01
     6.4000000E+01   1.9612501E+03   0.0000000E+00   1.9507675E+03   0.0000000E+00   1.1640918E+00   0.0000000E+00   1.1639087E+00   4.8338509E+01
     6.5000000E+01   1.9612500E+03   0.0000000E+00   1.9507684E+03   0.0000000E+00   9.6986359E-01   0.0000000E+00   9.6982688E-01   4.9308334E+01
     6.6000000E+01   1.9612500E+03   0.0000000E+00   1.9507698E+03   0.0000000E+00   8.9108270E-01   0.0000000E+00   8.9105099E-01   5.0199387E+01
     6.7000000E+01   1.9612500E+03   0.0000000E+00   1.9507712E+03   0.0000000E+00   8.2083583E-01   0.0000000E+00   8.2079870E-01   5.1020184E+01
     6.8000000E+01   1.9612501E+03   0.0000000E+00   1.9507727E+03   0.0000000E+00   7.5767195E-01   0.0000000E+00   7.5763619E-01   5.1777821E+01
     6.9000000E+01   1.9612501E+03   0.0000000E+00   1.9507740E+03   0.0000000E+00   7.0068735E-01   0.0000000E+00   7.0064932E-01   5.2478470E+01
     7.0000000E+01   1.9612501E+03   0.0000000E+00   1.9507755E+03   0.0000000E+00   6.4911801E-01   0.0000000E+00   6.4907897E-01   5.3127548E+01
     7.1000000E+01   1.9612501E+03   0.0000000E+00   1.9507769E+03   0.0000000E+00   6.0231477E-01   0.0000000E+00   6.0227561E-01   5.3729824E+01
     7.2000000E+01   1.9612501E+03   0.0000000E+00   1.9507783E+03   0.0000000E+00   5.5972302E-01   0.0000000E+00   5.5968320E-01   5.4289509E+01
     7.3000000E+01   1.9612501E+03   0.0000000E+00   1.9507797E+03   0.0000000E+00   5.2086663E-01   0.0000000E+00   5.2082491E-01   5.4810333E+01
     7.4000000E+01   1.9612501E+03   0.0000000E+00   1.9507810E+03   0.0000000E+00   4.8533490E-01   0.0000000E+00   4.8529464E-01   5.5295628E+01
     7.5000000E+01   1.9612501E+03   0.0000000E+00   1.9507823E+03   0.0000000E+00   4.5277223E-01   0.0000000E+00   4.5273131E-01   5.5748360E+01
     7.6000000E+01   1.9612501E+03   0.0000000E+00   1.9507836E+03   0.0000000E+00   4.7331682E-01   0.0000000E+00   4.7327524E-01   5.6221634E+01
     7.7000000E+01   1.9612501E+03   0.0000000E+00   1.9507849E+03   0.0000000E+00   7.9611248E-01   0.0000000E+00   7.9607272E-01   5.7017708E+01
     7.8000000E+01   1.9612501E+03   0.0000000E+00   1.9507861E+03   0.0000000E+00   1.1250727E+00   0.0000000E+00   1.1250308E+00   5.8142738E+01
     7.9000000E+01   1.9612501E+03   0.0000000E+00   1.9507874E+03   0.0000000E+00   1.5165318E+00   0.0000000E+00   1.5164912E+00   5.9659229E+01
     8.0000000E+01   1.9612501E+03   0.0000000E+00   1.9507886E+03   0.0000000E+00   1.7082332E+00   0.0000000E+00   1.7081981E+00   6.1367428E+01
     8.1000000E+01   1.9612501E+03   0.0000000E+00   1.9507897E+03   0.0000000E+00   1.9764832E+00   0.0000000E+00   1.9764603E+00   6.3343887E+01
     8.2000000E+01   1.9612501E+03   0.0000000E+00   1.9507909E+03   0.0000000E+00   2.0781879E+00   0.0000000E+00   2.0781662E+00   6.5422050E+01
     8.3000000E+01   1.9612501E+03   0.0000000E+00   1.9507920E+03   0.0000000E+00   1.8231804E+00   0.0000000E+00   1.8231432E+00   6.7245193E+01
     8.4000000E+01   1.9612500E+03   0.0000000E+00   1.9507932E+03   0.0000000E+00   2.8828511E+00   0.0000000E+00   2.8828123E+00   7.0128006E+01
     8.5000000E+01   1.9612501E+03   0.0000000E+00   1.9507943E+03   0.0000000E+00   2.1892872E+00   0.0000000E+00   2.1891558E+00   7.2317162E+01
     8.6000000E+01   1.9612501E+03   0.0000000E+00   1.9507954E+03   0.0000000E+00   2.2737327E+00   0.0000000E+00   2.2736058E+00   7.4590767E+01
     8.7000000E+01   1.9612500E+03   0.0000000E+00   1.9507965E+03   0.0000000E+00   2.5918968E+00   0.0000000E+00   2.5917723E+00   7.7182541E+01
     8.8000000E+01   1.9612501E+03   0.0000000E+00   1.9507975E+03   0.0000000E+00   2.5476432E+00   0.0000000E+00   2.5475156E+00   7.9730057E+01
     8.9000000E+01   1.9612501E+03   0.0000000E+00   1.9507985E+03   0.0000000E+00   2.4451005E+00   0.0000000E+00   2.4449749E+00   8.2175034E+01
     9.0000000E+01   1.9612501E+03   0.0000000E+00   1.9507994E+03   0.0000000E+00   2.2372887E+00   0.0000000E+00   2.2371666E+00   8.4412201E+01
     9.1000000E+01   1.9612501E+03   0.0000000E+00   1.9508004E+03   0.0000000E+00   2.0295210E+00   0.0000000E+00   2.0294814E+00   8.6441681E+01
     9.2000000E+01   1.9612501E+03   0.0000000E+00   1.9508014E+03   0.0000000E+00   1.8497844E+00   0.0000000E+00   1.8497424E+00   8.8291420E+01
     9.3000000E+01   1.9612501E+03   0.0000000E+00   1.9508029E+03   0.0000000E+00   1.6651803E+00   5.0337917E-01   1.1617541E+00   8.9453171E+01
     9.4000000E+01   1.9612501E+03   0.0000000E+00   1.9508047E+03   0.0000000E+00   1.5022100E+00   7.7516353E-01   7.2699082E-01   9.0180161E+01
     9.5000000E+01   1.9612501E+03   0.0000000E+00   1.9508064E+03   0.0000000E+00   1.3770242E+00   7.6508284E-01   6.1187881E-01   9.0792038E+01
     9.6000000E+01   1.9612501E+03   0.0000000E+00   1.9508081E+03   0.0000000E+00   1.3270960E+00   7.3035175E-01   5.9668320E-01   9.1388718E+01
     9.7000000E+01   1.9612501E+03   0.0000000E+00   1.9508099E+03   0.0000000E+00   1.9372030E+00   8.0874473E-01   1.1284012E+00   9.2517120E+01
     9.8000000E+01   1.9612501E+03   0.0000000E+00   1.9508136E+03   0.0000000E+00   1.3074491E+00   2.4497178E+00  -1.1424410E+00   9.1374680E+01
     9.9000000E+01   1.9612501E+03   0.0000000E+00   1.9508174E+03   0.0000000E+00   1.2176217E+00   2.5899136E+00  -1.3724636E+00   9.0002213E+01
     1.0000000E+02   1.9612501E+03   0.0000000E+00   1.9508210E+03   0.0000000E+00   1.3024297E+00   2.5113857E+00  -1.2091211E+00   8.8793091E+01
     1.0100000E+02   1.9612501E+03   0.0000000E+00   1.9508245E+03   0.0000000E+00   1.3243638E+00   2.4355655E+00  -1.1113635E+00   8.7681725E+01
     1.0200000E+02   1.9612501E+03   0.0000000E+00   1.9508276E+03   0.0000000E+00   1.3183490E+00   2.2739985E+00  -9.5580566E-01   8.6725922E+01
     1.0300000E+02   1.9612501E+03   0.0000000E+00   1.9508307E+03   0.0000000E+00   1.1995945E+00   2.1861339E+00  -9.8669797E-01   8.5739227E+01
     1.0400000E+02   1.9612500E+03   0.0000000E+00   1.9508334E+03   0.0000000E+00   1.0948805E+00   2.0569961E+00  -9.6227765E-01   8.4776947E+01
     1.0500000E+02   1.9612500E+03   0.0000000E+00   1.9508361E+03   0.0000000E+00   1.0258359E+00   1.9630883E+00  -9.3732780E-01   8.3839622E+01
     1.0600000E+02   1.9612500E+03   0.0000000E+00   1.9508385E+03   0.0000000E+00   1.0214002E+00   1.8732103E+00  -8.5185713E-01   8.2987762E+01
     1.0700000E+02   1.9612500E+03   0.0000000E+00   1.9508408E+03   0.0000000E+00   9.7020513E-01   1.7735881E+00  -8.0341536E-01   8.2184349E+01
     1.0800000E+02   1.9612500E+03   0.0000000E+00   1.9508430E+03   0.0000000E+00   9.6856880E-01   1.6854590E+00  -7.1692747E-01   8.1467422E+01
     1.0900000E+02   1.9612501E+03   0.0000000E+00   1.9508451E+03   0.0000000E+00   1.5860702E+00   1.6142350E+00  -2.8191354E-02   8.1439232E+01
     1.1000000E+02   1.9612501E+03   0.0000000E+00   1.9508470E+03   0.0000000E+00   1.8517666E+00   1.5208994E+00   3.3084106E-01   8.1770073E+01
     1.1100000E+02   1.9612501E+03   0.0000000E+00   1.9508490E+03   0.0000000E+00   1.2060549E+00   1.4751406E+00  -2.6922238E-01   8.1500847E+01
     1.1200000E+02   1.9612501E+03   0.0000000E+00   1.9508510E+03   0.0000000E+00   1.4552213E+00   1.6067423E+00  -1.5165217E-01   8.1349197E+01
     1.1300000E+02   1.9612501E+03   0.0000000E+00   1.9508530E+03   0.0000000E+00   1.6487314E+00   1.6151311E+00   3.3462696E-02   8.1382660E+01
     1.1400000E+02   1.9612501E+03   0.0000000E+00   1.9508549E+03   0.0000000E+00   1.4480795E+00   1.4769189E+00  -2.8989047E-02   8.1353668E+01
     1.1500000E+02   1.9612501E+03   0.0000000E+00   1.9508566E+03   0.0000000E+00   1.5769691E+00   1.3526133E+00   2.2420962E-01   8.1577881E+01
     1.1600000E+02   1.9612501E+03   0.0000000E+00   1.9508582E+03   0.0000000E+00   5.6125412E+00   1.3206576E+00   4.2917323E+00   8.5869614E+01
     1.1700000E+02   1.9612501E+03   0.0000000E+00   1.9508599E+03   0.0000000E+00   2.2446337E+00   1.2586960E+00   9.8509616E-01   8.6854713E+01
     1.1800000E+02   1.9612501E+03   0.0000000E+00   1.9508617E+03   0.0000000E+00   2.0729241E+00   1.2971054E+00   7.7507520E-01   8.7629791E+01
     1.1900000E+02   1.9612501E+03   0.0000000E+00   1.9508634E+03   0.0000000E+00   1.9580157E+00   1.3381618E+00   6.1981499E-01   8.8249603E+01
     1.2000000E+02   1.9612501E+03   0.0000000E+00   1.9508658E+03   0.0000000E+00   1.8040057E+00   1.3344718E+00   4.6950531E-01   8.8719109E+01
     1.2100000E+02   1.9612501E+03   0.0000000E+00   1.9508689E+03   0.0000000E+00   1.6766281E+00   1.2662803E+00   4.1031528E-01   8.9129425E+01
     1.2200000E+02   1.9612501E+03   0.0000000E+00   1.9508721E+03   0.0000000E+00   1.5613196E+00   1.2264316E+00   3.3484992E-01   8.9464272E+01
     1.2300000E+02   1.9612501E+03   0.0000000E+00   1.9508752E+03   0.0000000E+00   1.4545451E+00   1.1775024E+00   2.7701014E-01   8.9741280E+01
     1.2400000E+02   1.9612501E+03   0.0000000E+00   1.9508783E+03   0.0000000E+00   1.3602906E+00   1.1211530E+00   2.3910022E-01   8.9980377E+01
     1.2500000E+02   1.9612501E+03   0.0000000E+00   1.9508812E+03   0.0000000E+00   1.2726501E+00   1.0954113E+00   1.7720075E-01   9.0157578E+01
     1.2600000E+02   1.9612501E+03   0.0000000E+00   1.9508849E+03   0.0000000E+00   1.1909990E+00   1.6293561E+00  -4.3839997E-01   8.9719177E+01
     1.2700000E+02   1.9612500E+03   0.0000000E+00   1.9508898E+03   0.0000000E+00   1.1147925E+00   2.8834982E+00  -1.7687515E+00   8.7950424E+01
     1.2800000E+02   1.9612500E+03   0.0000000E+00   1.9508940E+03   0.0000000E+00   1.0481101E+00   2.3430960E+00  -1.2950327E+00   8.6655388E+01
     1.2900000E+02   1.9612500E+03   0.0000000E+00   1.9508982E+03   0.0000000E+00   9.8557371E-01   2.2863545E+00  -1.3008276E+00   8.5354561E+01
     1.3000000E+02   1.9612500E+03   0.0000000E+00   1.9509021E+03   0.0000000E+00   9.2683786E-01   2.1822670E+00  -1.2554750E+00   8.4099083E+01
     1.3100000E+02   1.9612500E+03   0.0000000E+00   1.9509059E+03   0.0000000E+00   8.7285751E-01   2.1040647E+00  -1.2312502E+00   8.2867836E+01
     1.3200000E+02   1.9612500E+03   0.0000000E+00   1.9509095E+03   0.0000000E+00   8.2206583E-01   2.0019269E+00  -1.1799090E+00   8.1687927E+01
     1.3300000E+02   1.9612501E+03   0.0000000E+00   1.9509130E+03   0.0000000E+00   7.7539229E-01   1.9414589E+00  -1.1661081E+00   8.0521820E+01
     1.3400000E+02   1.9612501E+03   0.0000000E+00   1.9509163E+03   0.0000000E+00   7.3264730E-01   1.8356355E+00  -1.1030296E+00   7.9418793E+01
     1.3500000E+02   1.9612501E+03   0.0000000E+00   1.9509194E+03   0.0000000E+00   8.0111402E-01   1.7631067E+00  -9.6203011E-01   7.8456764E+01
     1.3600000E+02   1.9612500E+03   0.0000000E+00   1.9509225E+03   0.0000000E+00   1.0596135E+00   1.7025986E+00  -6.4302063E-01   7.7813744E+01
     1.3700000E+02   1.9612501E+03   0.0000000E+00   1.9509255E+03   0.0000000E+00   4.4917498E+00   1.6143689E+00   2.8773508E+00   8.0691093E+01
     1.3800000E+02   1.9612501E+03   0.0000000E+00   1.9509286E+03   0.0000000E+00   3.8527740E+01   1.5776960E+00   3.6950020E+01   1.1764111E+02
     1.3900000E+02   1.9612500E+03   0.0000000E+00   1.9509316E+03   0.0000000E+00   2.9708881E+01   1.4910558E+00   2.8216904E+01   1.4585802E+02
     1.4000000E+02   1.9612501E+03   0.0000000E+00   1.9509346E+03   0.0000000E+00   4.0848007E+01   1.4581949E+00   3.9389801E+01   1.8524782E+02
     1.4100000E+02   1.9612567E+03   6.7067146E-03   1.9509474E+03   3.7069820E+01   4.8887825E+01   1.0082616E+01   3.8805210E+01   2.2405302E+02
     1.4200000E+02   1.9612605E+03   1.0534591E-02   1.9510020E+03   7.8678200E+01   4.8887825E+01   4.6883263E+01   2.0045693E+00   2.2605759E+02
     1.4300000E+02   1.9612654E+03   1.5432104E-02   1.9510586E+03   1.4867204E+02   4.8887825E+01   5.0272327E+01  -1.3844928E+00   2.2467310E+02
     1.4400000E+02   1.9612567E+03   6.7320373E-03   1.9511134E+03   3.7303379E+01   4.8887825E+01   5.0225807E+01  -1.3379843E+00   2.2333511E+02
     1.4500000E+02   1.9612501E+03   0.0000000E+00   1.9511663E+03   0.0000000E+00   4.8199692E+01   5.0181061E+01  -1.9813871E+00   2.2135373E+02
     1.4600000E+02   1.9612524E+03   2.4952267E-03   1.9512168E+03   7.1329174E+00   4.8887825E+01   4.9640236E+01  -7.5241500E-01   2.2060132E+02
     1.4700000E+02   1.9612582E+03   8.2251104E-03   1.9512661E+03   5.2087585E+01   4.8887825E+01   4.9887077E+01  -9.9925357E-01   2.1960207E+02
     1.4800000E+02   1.9612501E+03   0.0000000E+00   1.9513141E+03   0.0000000E+00   4.6230854E+01   5.0060566E+01  -3.8298073E+00   2.1577226E+02
     1.4900000E+02   1.9612501E+03   0.0000000E+00   1.9513584E+03   0.0000000E+00   3.9520523E+01   4.8100571E+01  -8.5806408E+00   2.0719162E+02
     1.5000000E+02   1.9612500E+03   0.0000000E+00   1.9513958E+03   0.0000000E+00   3.4557617E+01   4.3039803E+01  -8.4827280E+00   1.9870889E+02
     1.5100000E+02   1.9612500E+03   0.0000000E+00   1.9514254E+03   0.0000000E+00   3.0370035E+01   3.7913452E+01  -7.5438852E+00   1.9116501E+02
     1.5200000E+02   1.9612500E+03   0.0000000E+00   1.9514496E+03   0.0000000E+00   2.6810518E+01   3.3776722E+01  -6.9666295E+00   1.8419838E+02
     1.5300000E+02   1.9612501E+03   0.0000000E+00   1.9514692E+03   0.0000000E+00   2.3850889E+01   3.0224075E+01  -6.3735671E+00   1.7782481E+02
     1.5400000E+02   1.9612501E+03   0.0000000E+00   1.9514849E+03   0.0000000E+00   2.1320036E+01   2.7077650E+01  -5.7579508E+00   1.7206686E+02
     1.5500000E+02   1.9612501E+03   0.0000000E+00   1.9514969E+03   0.0000000E+00   2.0676731E+01   2.4157148E+01  -3.4805903E+00   1.6858627E+02
     1.5600000E+02   1.9612501E+03   0.0000000E+00   1.9515063E+03   0.0000000E+00   1.9931831E+01   2.1936592E+01  -2.0048079E+00   1.6658147E+02
     1.5700000E+02   1.9612501E+03   0.0000000E+00   1.9515146E+03   0.0000000E+00   1.9180172E+01   2.1018574E+01  -1.8384441E+00   1.6474303E+02
     1.5800000E+02   1.9612501E+03   0.0000000E+00   1.9515221E+03   0.0000000E+00   2.3324249E+01   2.0325397E+01   2.9988270E+00   1.6774185E+02
     1.5900000E+02   1.9612501E+03   0.0000000E+00   1.9515281E+03   0.0000000E+00   2.5287085E+01   1.9591707E+01   5.6953726E+00   1.7343723E+02
     1.6000000E+02   1.9612500E+03   0.0000000E+00   1.9515372E+03   0.0000000E+00   2.8710182E+01   2.2413603E+01   6.2965784E+00   1.7973381E+02
     1.6100000E+02   1.9612501E+03   0.0000000E+00   1.9515502E+03   0.0000000E+00   3.6277287E+01   2.5786913E+01   1.0490366E+01   1.9022418E+02
     1.6200000E+02   1.9612501E+03   0.0000000E+00   1.9515693E+03   0.0000000E+00   4.2325085E+01   3.1650320E+01   1.0674759E+01   2.0089894E+02
     1.6300000E+02   1.9612501E+03   0.0000000E+00   1.9515978E+03   0.0000000E+00   4.1852806E+01   4.0264790E+01   1.5880015E+00   2.0248694E+02
     1.6400000E+02   1.9612501E+03   0.0000000E+00   1.9516283E+03   0.0000000E+00   4.2016098E+01   4.2742611E+01  -7.2651166E-01   2.0176042E+02
     1.6500000E+02   1.9612501E+03   0.0000000E+00   1.9516578E+03   0.0000000E+00   4.1578506E+01   4.2647545E+01  -1.0690444E+00   2.0069138E+02
     1.6600000E+02   1.9612501E+03   0.0000000E+00   1.9516864E+03   0.0000000E+00   3.8205551E+01   4.2407845E+01  -4.2024622E+00   1.9648891E+02
