Date,basin_potet,basin_swrad,basin_recharge,basin_cfs,basin_ssflow,basin_sroff
1981-06-10, 3.444E-01, 8.180E+02, 5.578E-01, 0.000E+00, 5.637E-01, 1.153E+01
1981-06-11, 3.026E-01, 8.187E+02, 5.579E-01, 0.000E+00, 5.649E-01, 1.160E+01
1981-06-12, 3.207E-01, 8.189E+02, 5.581E-01, 0.000E+00, 5.658E-01, 1.164E+01
1981-06-13, 1.710E-01, 8.169E+02, 5.582E-01, 0.000E+00, 5.660E-01, 1.163E+01
1981-06-14, 2.133E-01, 8.200E+02, 5.586E-01, 0.000E+00, 5.687E-01, 1.175E+01
1981-06-15, 3.215E-01, 8.208E+02, 5.588E-01, 0.000E+00, 5.690E-01, 1.172E+01
1981-06-16, 3.518E-01, 8.212E+02, 5.587E-01, 0.000E+00, 5.676E-01, 1.163E+01
1981-06-17, 3.761E-01, 8.215E+02, 5.585E-01, 0.000E+00, 5.668E-01, 1.161E+01
1981-06-18, 4.127E-01, 8.217E+02, 5.584E-01, 0.000E+00, 5.661E-01, 1.159E+01
1981-06-19, 4.188E-01, 8.219E+02, 5.581E-01, 0.000E+00, 5.651E-01, 1.156E+01
1981-06-20, 4.493E-01, 8.219E+02, 5.579E-01, 0.000E+00, 5.646E-01, 1.155E+01
1981-06-21, 4.554E-01, 8.220E+02, 5.577E-01, 0.000E+00, 5.638E-01, 1.153E+01
1981-06-22, 4.432E-01, 8.219E+02, 5.575E-01, 0.000E+00, 5.633E-01, 1.152E+01
1981-06-23, 4.249E-01, 8.218E+02, 5.574E-01, 0.000E+00, 5.632E-01, 1.154E+01
1981-06-24, 4.430E-01, 8.216E+02, 5.574E-01, 0.000E+00, 5.633E-01, 1.155E+01
1981-06-25, 5.224E-01, 8.213E+02, 5.573E-01, 0.000E+00, 5.630E-01, 1.154E+01
1981-06-26, 5.222E-01, 8.210E+02, 5.571E-01, 0.000E+00, 5.617E-01, 1.147E+01
1981-06-27, 4.242E-01, 8.206E+02, 5.570E-01, 0.000E+00, 5.619E-01, 1.151E+01
1981-06-28, 4.544E-01, 8.201E+02, 5.570E-01, 0.000E+00, 5.626E-01, 1.156E+01
1981-06-29, 4.480E-01, 8.196E+02, 5.570E-01, 0.000E+00, 5.624E-01, 1.153E+01
1981-06-30, 4.295E-01, 8.190E+02, 5.570E-01, 0.000E+00, 5.625E-01, 1.154E+01
1981-07-01, 1.035E-01, 2.046E+02, 5.571E-01, 0.000E+00, 5.628E-01, 1.156E+01
1981-07-02, 1.169E-01, 2.044E+02, 5.579E-01, 0.000E+00, 5.682E-01, 1.183E+01
1981-07-03, 1.243E-01, 2.042E+02, 5.585E-01, 0.000E+00, 5.700E-01, 1.182E+01
1981-07-04, 1.257E-01, 2.040E+02, 5.589E-01, 0.000E+00, 5.712E-01, 1.182E+01
1981-07-05, 1.240E-01, 2.037E+02, 5.592E-01, 0.000E+00, 5.722E-01, 1.182E+01
1981-07-06, 1.014E-01, 2.035E+02, 5.595E-01, 0.000E+00, 5.729E-01, 1.182E+01
1981-07-07, 9.384E-02, 2.032E+02, 5.597E-01, 0.000E+00, 5.739E-01, 1.184E+01
1981-07-08, 9.074E-02, 2.029E+02, 5.599E-01, 0.000E+00, 5.746E-01, 1.185E+01
1981-07-09, 9.209E-02, 2.026E+02, 5.601E-01, 0.000E+00, 5.752E-01, 1.185E+01
1981-07-10, 1.112E-01, 2.023E+02, 5.602E-01, 0.000E+00, 5.756E-01, 1.185E+01
1981-07-11, 8.590E-02, 2.020E+02, 5.603E-01, 0.000E+00, 5.755E-01, 1.184E+01
1981-07-12, 9.016E-02, 2.016E+02, 5.604E-01, 0.000E+00, 5.761E-01, 1.186E+01
1981-07-13, 9.000E-02, 2.012E+02, 5.605E-01, 0.000E+00, 5.763E-01, 1.186E+01
1981-07-14, 1.045E-01, 2.009E+02, 5.605E-01, 0.000E+00, 5.765E-01, 1.186E+01
1981-07-15, 1.087E-01, 2.005E+02, 5.606E-01, 0.000E+00, 5.764E-01, 1.185E+01
1981-07-16, 1.041E-01, 2.000E+02, 5.606E-01, 0.000E+00, 5.763E-01, 1.185E+01
1981-07-17, 9.219E-02, 1.996E+02, 5.606E-01, 0.000E+00, 5.764E-01, 1.185E+01
1981-07-18, 9.344E-02, 1.992E+02, 5.607E-01, 0.000E+00, 5.767E-01, 1.186E+01
1981-07-19, 9.758E-02, 1.987E+02, 5.607E-01, 0.000E+00, 5.768E-01, 1.186E+01
1981-07-20, 9.880E-02, 1.982E+02, 5.607E-01, 0.000E+00, 5.768E-01, 1.186E+01
1981-07-21, 9.711E-02, 1.977E+02, 5.607E-01, 0.000E+00, 5.769E-01, 1.186E+01
1981-07-22, 9.830E-02, 1.972E+02, 5.608E-01, 0.000E+00, 5.769E-01, 1.187E+01
1981-07-23, 1.009E-01, 1.967E+02, 5.608E-01, 0.000E+00, 5.770E-01, 1.187E+01
1981-07-24, 1.035E-01, 1.961E+02, 5.608E-01, 0.000E+00, 5.770E-01, 1.187E+01
1981-07-25, 1.004E-01, 1.956E+02, 5.608E-01, 0.000E+00, 5.769E-01, 1.186E+01
1981-07-26, 1.087E-01, 1.950E+02, 5.608E-01, 0.000E+00, 5.770E-01, 1.187E+01
1981-07-27, 1.155E-01, 1.944E+02, 5.608E-01, 0.000E+00, 5.769E-01, 1.186E+01
1981-07-28, 1.052E-01, 1.938E+02, 5.608E-01, 0.000E+00, 5.767E-01, 1.186E+01
1981-07-29, 8.925E-02, 1.932E+02, 5.608E-01, 0.000E+00, 5.769E-01, 1.187E+01
1981-07-30, 8.896E-02, 1.926E+02, 5.608E-01, 0.000E+00, 5.772E-01, 1.188E+01
1981-07-31, 8.726E-02, 1.919E+02, 5.609E-01, 0.000E+00, 5.774E-01, 1.189E+01
1981-08-01, 7.988E-01, 6.372E+02, 5.609E-01, 0.000E+00, 5.775E-01, 1.189E+01
1981-08-02, 7.993E-01, 6.376E+02, 5.590E-01, 0.000E+00, 5.649E-01, 1.129E+01
1981-08-03, 7.641E-01, 6.299E+02, 5.577E-01, 0.000E+00, 5.613E-01, 1.129E+01
1981-08-04, 8.646E-01, 6.378E+02, 5.568E-01, 0.000E+00, 5.595E-01, 1.132E+01
1981-08-05, 9.454E-01, 6.486E+02, 5.559E-01, 0.000E+00, 5.568E-01, 1.124E+01
1981-08-06, 1.096E+00, 6.513E+02, 5.550E-01, 0.000E+00, 5.545E-01, 1.117E+01
1981-08-07, 1.148E+00, 6.505E+02, 5.541E-01, 0.000E+00, 5.516E-01, 1.105E+01
1981-08-08, 1.207E+00, 6.535E+02, 5.533E-01, 0.000E+00, 5.498E-01, 1.101E+01
1981-08-09, 1.222E+00, 6.471E+02, 5.526E-01, 0.000E+00, 5.483E-01, 1.096E+01
1981-08-10, 1.161E+00, 6.356E+02, 5.521E-01, 0.000E+00, 5.474E-01, 1.095E+01
1981-08-11, 1.104E+00, 6.329E+02, 5.519E-01, 0.000E+00, 5.475E-01, 1.100E+01
1981-08-12, 1.089E+00, 6.317E+02, 5.518E-01, 0.000E+00, 5.478E-01, 1.105E+01
1981-08-13, 1.019E+00, 6.207E+02, 5.518E-01, 0.000E+00, 5.480E-01, 1.106E+01
1981-08-14, 1.008E+00, 6.139E+02, 5.519E-01, 0.000E+00, 5.486E-01, 1.112E+01
1981-08-15, 9.719E-01, 6.149E+02, 5.519E-01, 0.000E+00, 5.489E-01, 1.113E+01
1981-08-16, 1.000E+00, 6.169E+02, 5.520E-01, 0.000E+00, 5.494E-01, 1.117E+01
1981-08-17, 1.066E+00, 6.108E+02, 5.521E-01, 0.000E+00, 5.498E-01, 1.120E+01
1981-08-18, 9.797E-01, 6.042E+02, 5.520E-01, 0.000E+00, 5.489E-01, 1.109E+01
1981-08-19, 9.204E-01, 5.899E+02, 5.521E-01, 0.000E+00, 5.500E-01, 1.120E+01
1981-08-20, 7.853E-01, 5.792E+02, 5.522E-01, 0.000E+00, 5.504E-01, 1.121E+01
1981-08-21, 7.861E-01, 5.886E+02, 5.524E-01, 0.000E+00, 5.518E-01, 1.133E+01
1981-08-22, 8.922E-01, 5.953E+02, 5.526E-01, 0.000E+00, 5.524E-01, 1.133E+01
1981-08-23, 9.240E-01, 5.845E+02, 5.526E-01, 0.000E+00, 5.517E-01, 1.124E+01
1981-08-24, 9.394E-01, 5.720E+02, 5.526E-01, 0.000E+00, 5.514E-01, 1.122E+01
1981-08-25, 1.052E+00, 5.759E+02, 5.526E-01, 0.000E+00, 5.511E-01, 1.121E+01
1981-08-26, 9.981E-01, 5.787E+02, 5.524E-01, 0.000E+00, 5.499E-01, 1.111E+01
1981-08-27, 9.700E-01, 5.833E+02, 5.523E-01, 0.000E+00, 5.501E-01, 1.116E+01
1981-08-28, 9.806E-01, 5.754E+02, 5.523E-01, 0.000E+00, 5.503E-01, 1.118E+01
1981-08-29, 9.106E-01, 5.686E+02, 5.523E-01, 0.000E+00, 5.503E-01, 1.118E+01
1981-08-30, 1.068E+00, 5.592E+02, 5.524E-01, 0.000E+00, 5.509E-01, 1.124E+01
1981-08-31, 9.002E-01, 5.694E+02, 5.522E-01, 0.000E+00, 5.496E-01, 1.111E+01
1981-09-01, 7.916E-02, 6.577E+02, 5.523E-01, 0.000E+00, 5.509E-01, 1.125E+01
1981-09-02, 7.533E-02, 6.535E+02, 5.534E-01, 0.000E+00, 5.594E-01, 1.194E+01
1981-09-03, 7.374E-02, 6.492E+02, 5.543E-01, 0.000E+00, 5.623E-01, 1.194E+01
1981-09-04, 7.107E-02, 6.450E+02, 5.549E-01, 0.000E+00, 5.645E-01, 1.194E+01
1981-09-05, 6.951E-02, 6.407E+02, 5.556E-01, 0.000E+00, 5.665E-01, 1.195E+01
1981-09-06, 6.904E-02, 6.364E+02, 5.564E-01, 0.000E+00, 5.683E-01, 1.195E+01
1981-09-07, 7.072E-02, 6.320E+02, 5.571E-01, 0.000E+00, 5.700E-01, 1.195E+01
1981-09-08, 7.023E-02, 6.276E+02, 5.577E-01, 0.000E+00, 5.714E-01, 1.195E+01
1981-09-09, 7.822E-02, 6.232E+02, 5.583E-01, 0.000E+00, 5.728E-01, 1.195E+01
1981-09-10, 7.239E-02, 6.187E+02, 5.587E-01, 0.000E+00, 5.738E-01, 1.195E+01
1981-09-11, 8.024E-02, 6.143E+02, 5.591E-01, 0.000E+00, 5.748E-01, 1.196E+01
1981-09-12, 7.862E-02, 6.097E+02, 5.595E-01, 0.000E+00, 5.755E-01, 1.195E+01
1981-09-13, 7.907E-02, 6.052E+02, 5.597E-01, 0.000E+00, 5.762E-01, 1.195E+01
1981-09-14, 7.540E-02, 6.006E+02, 5.600E-01, 0.000E+00, 5.767E-01, 1.195E+01
1981-09-15, 7.584E-02, 5.960E+02, 5.603E-01, 0.000E+00, 5.779E-01, 1.199E+01
1981-09-16, 7.727E-02, 5.914E+02, 5.604E-01, 0.000E+00, 5.778E-01, 1.196E+01
1981-09-17, 7.366E-02, 5.868E+02, 5.606E-01, 0.000E+00, 5.785E-01, 1.199E+01
1981-09-18, 7.011E-02, 5.821E+02, 5.607E-01, 0.000E+00, 5.785E-01, 1.196E+01
1981-09-19, 7.940E-02, 5.774E+02, 5.609E-01, 0.000E+00, 5.797E-01, 1.201E+01
1981-09-20, 7.288E-02, 5.727E+02, 5.609E-01, 0.000E+00, 5.790E-01, 1.196E+01
1981-09-21, 5.205E-02, 5.680E+02, 5.609E-01, 0.000E+00, 5.791E-01, 1.197E+01
1981-09-22, 4.972E-02, 5.633E+02, 5.610E-01, 0.000E+00, 5.796E-01, 1.199E+01
1981-09-23, 4.366E-02, 5.585E+02, 5.611E-01, 0.000E+00, 5.798E-01, 1.199E+01
1981-09-24, 4.981E-02, 5.537E+02, 5.612E-01, 0.000E+00, 5.801E-01, 1.200E+01
1981-09-25, 4.661E-02, 5.490E+02, 5.625E-01, 0.000E+00, 5.911E-01, 1.250E+01
1981-09-26, 5.355E-02, 5.442E+02, 5.622E-01, 0.000E+00, 5.837E-01, 1.200E+01
1981-09-27, 5.035E-02, 5.394E+02, 5.621E-01, 0.000E+00, 5.836E-01, 1.203E+01
1981-09-28, 4.449E-02, 5.345E+02, 5.619E-01, 0.000E+00, 5.824E-01, 1.200E+01
1981-09-29, 4.142E-02, 5.297E+02, 5.618E-01, 0.000E+00, 5.820E-01, 1.200E+01
1981-09-30, 3.840E-02, 5.249E+02, 5.617E-01, 0.000E+00, 5.818E-01, 1.201E+01
1981-10-01, 1.119E-02, 1.300E+02, 5.617E-01, 0.000E+00, 5.817E-01, 1.201E+01
1981-10-02, 1.086E-02, 1.288E+02, 5.618E-01, 0.000E+00, 5.821E-01, 1.204E+01
1981-10-03, 1.055E-02, 1.276E+02, 5.619E-01, 0.000E+00, 5.828E-01, 1.207E+01
1981-10-04, 7.273E-03, 1.264E+02, 5.619E-01, 0.000E+00, 5.825E-01, 1.204E+01
1981-10-05, 8.669E-03, 1.252E+02, 5.619E-01, 0.000E+00, 5.826E-01, 1.204E+01
1981-10-06, 9.625E-03, 1.240E+02, 5.620E-01, 0.000E+00, 5.828E-01, 1.205E+01
1981-10-07, 8.502E-03, 1.227E+02, 5.629E-01, 0.000E+00, 5.900E-01, 1.248E+01
1981-10-08, 5.782E-03, 1.215E+02, 5.631E-01, 0.000E+00, 5.882E-01, 1.215E+01
1981-10-09, 6.727E-03, 1.203E+02, 5.633E-01, 0.000E+00, 5.894E-01, 1.219E+01
1981-10-10, 8.253E-03, 1.191E+02, 5.642E-01, 0.000E+00, 5.955E-01, 1.247E+01
1981-10-11, 4.828E-03, 1.179E+02, 5.638E-01, 0.000E+00, 5.896E-01, 1.211E+01
1981-10-12, 2.269E-03, 1.167E+02, 5.634E-01, 0.000E+00, 5.875E-01, 1.207E+01
1981-10-13, 1.675E-03, 1.155E+02, 5.631E-01, 0.000E+00, 5.861E-01, 1.206E+01
1981-10-14, 4.493E-03, 1.143E+02, 5.631E-01, 0.000E+00, 5.864E-01, 1.211E+01
1981-10-15, 3.135E-03, 1.131E+02, 5.630E-01, 0.000E+00, 5.861E-01, 1.210E+01
1981-10-16, 4.958E-03, 1.119E+02, 5.632E-01, 0.000E+00, 5.875E-01, 1.217E+01
1981-10-17, 7.865E-03, 1.108E+02, 5.634E-01, 0.000E+00, 5.892E-01, 1.221E+01
1981-10-18, 8.150E-03, 1.096E+02, 5.634E-01, 0.000E+00, 5.878E-01, 1.212E+01
1981-10-19, 8.427E-03, 1.084E+02, 5.632E-01, 0.000E+00, 5.867E-01, 1.210E+01
1981-10-20, 8.338E-03, 1.073E+02, 5.630E-01, 0.000E+00, 5.856E-01, 1.208E+01
1981-10-21, 7.536E-03, 1.061E+02, 5.629E-01, 0.000E+00, 5.850E-01, 1.208E+01
1981-10-22, 7.280E-03, 1.050E+02, 5.627E-01, 0.000E+00, 5.846E-01, 1.208E+01
1981-10-23, 6.854E-03, 1.038E+02, 5.627E-01, 0.000E+00, 5.843E-01, 1.208E+01
1981-10-24, 6.779E-03, 1.027E+02, 5.626E-01, 0.000E+00, 5.841E-01, 1.208E+01
1981-10-25, 8.410E-03, 1.016E+02, 5.626E-01, 0.000E+00, 5.840E-01, 1.208E+01
1981-10-26, 8.149E-03, 1.005E+02, 5.625E-01, 0.000E+00, 5.839E-01, 1.208E+01
1981-10-27, 7.060E-03, 9.935E+01, 5.629E-01, 0.000E+00, 5.866E-01, 1.222E+01
1981-10-28, 4.686E-03, 9.825E+01, 5.629E-01, 0.000E+00, 5.853E-01, 1.210E+01
1981-10-29, 2.701E-03, 9.717E+01, 5.627E-01, 0.000E+00, 5.846E-01, 1.208E+01
1981-10-30, 7.710E-04, 9.609E+01, 5.627E-01, 0.000E+00, 5.844E-01, 1.209E+01
1981-10-31, 2.642E-03, 9.503E+01, 5.627E-01, 0.000E+00, 5.848E-01, 1.211E+01
1981-11-01, 3.652E-03, 9.398E+01, 5.630E-01, 0.000E+00, 5.866E-01, 1.217E+01
1981-11-02, 4.848E-03, 9.294E+01, 5.635E-01, 0.000E+00, 5.898E-01, 1.226E+01
1981-11-03, 5.102E-03, 9.191E+01, 5.639E-01, 0.000E+00, 5.913E-01, 1.228E+01
1981-11-04, 4.592E-03, 9.090E+01, 5.640E-01, 0.000E+00, 5.911E-01, 1.223E+01
1981-11-05, 4.841E-03, 8.990E+01, 5.641E-01, 0.000E+00, 5.916E-01, 1.224E+01
1981-11-06, 5.680E-03, 8.892E+01, 5.644E-01, 0.000E+00, 5.933E-01, 1.230E+01
1981-11-07, 4.152E-03, 8.794E+01, 5.642E-01, 0.000E+00, 5.915E-01, 1.221E+01
1981-11-08, 4.252E-03, 8.699E+01, 5.642E-01, 0.000E+00, 5.913E-01, 1.222E+01
1981-11-09, 4.493E-03, 8.604E+01, 5.642E-01, 0.000E+00, 5.913E-01, 1.223E+01
1981-11-10, 4.445E-03, 8.512E+01, 5.641E-01, 0.000E+00, 5.908E-01, 1.221E+01
1981-11-11, 4.398E-03, 8.421E+01, 5.640E-01, 0.000E+00, 5.906E-01, 1.221E+01
1981-11-12, 4.769E-03, 8.331E+01, 5.640E-01, 0.000E+00, 5.906E-01, 1.223E+01
1981-11-13, 4.582E-03, 8.244E+01, 5.665E-01, 0.000E+00, 6.132E-01, 1.300E+01
1981-11-14, 3.991E-03, 8.158E+01, 5.694E-01, 0.000E+00, 6.344E-01, 1.334E+01
1981-11-15, 4.488E-03, 8.073E+01, 5.692E-01, 0.000E+00, 6.204E-01, 1.267E+01
1981-11-16, 6.047E-03, 7.991E+01, 5.683E-01, 0.000E+00, 6.105E-01, 1.240E+01
1981-11-17, 4.399E-03, 7.910E+01, 5.701E-01, 0.000E+00, 6.345E-01, 1.323E+01
1981-11-18, 2.349E-04, 7.831E+01, 5.678E-01, 0.000E+00, 6.034E-01, 1.211E+01
1981-11-19, 1.996E-03, 7.754E+01, 5.664E-01, 0.000E+00, 5.973E-01, 1.212E+01
1981-11-20, 3.760E-03, 7.679E+01, 5.657E-01, 0.000E+00, 5.960E-01, 1.219E+01
1981-11-21, 3.725E-03, 7.606E+01, 5.668E-01, 0.000E+00, 6.079E-01, 1.255E+01
1981-11-22, 3.942E-03, 7.535E+01, 5.676E-01, 0.000E+00, 6.128E-01, 1.265E+01
1981-11-23, 4.279E-03, 7.466E+01, 5.705E-01, 0.000E+00, 6.436E-01, 1.370E+01
1981-11-24, 3.256E-03, 7.399E+01, 5.697E-01, 0.000E+00, 6.203E-01, 1.248E+01
1981-11-25, 1.142E-05, 7.334E+01, 5.676E-01, 0.000E+00, 6.021E-01, 1.212E+01
1981-11-26, 4.379E-04, 7.271E+01, 5.662E-01, 0.000E+00, 5.963E-01, 1.213E+01
1981-11-27, 2.198E-04, 7.211E+01, 5.652E-01, 0.000E+00, 5.927E-01, 1.213E+01
1981-11-28, 3.199E-04, 7.152E+01, 5.646E-01, 0.000E+00, 5.903E-01, 1.213E+01
1981-11-29, 0.000E+00, 7.096E+01, 5.641E-01, 0.000E+00, 5.886E-01, 1.213E+01
1981-11-30, 1.103E-05, 7.042E+01, 5.637E-01, 0.000E+00, 5.875E-01, 1.213E+01
1981-12-01, 5.560E-02, 2.441E+02, 5.635E-01, 0.000E+00, 5.867E-01, 1.213E+01
1981-12-02, 7.021E-02, 2.444E+02, 5.633E-01, 0.000E+00, 5.863E-01, 1.214E+01
1981-12-03, 4.573E-02, 2.427E+02, 5.633E-01, 0.000E+00, 5.864E-01, 1.215E+01
1981-12-04, 1.132E-01, 2.429E+02, 5.633E-01, 0.000E+00, 5.871E-01, 1.219E+01
1981-12-05, 1.411E-01, 2.408E+02, 5.635E-01, 0.000E+00, 5.883E-01, 1.222E+01
1981-12-06, 1.790E-01, 2.399E+02, 5.640E-01, 0.000E+00, 5.916E-01, 1.231E+01
1981-12-07, 2.023E-01, 2.390E+02, 5.647E-01, 0.000E+00, 5.960E-01, 1.240E+01
1981-12-08, 1.354E-01, 2.392E+02, 5.648E-01, 0.000E+00, 5.941E-01, 1.229E+01
1981-12-09, 1.478E-01, 2.361E+02, 5.651E-01, 0.000E+00, 5.971E-01, 1.241E+01
1981-12-10, 1.356E-01, 2.313E+02, 5.658E-01, 0.000E+00, 6.015E-01, 1.249E+01
1981-12-11, 5.230E-02, 2.290E+02, 5.649E-01, 0.000E+00, 5.918E-01, 1.214E+01
1981-12-12, 5.586E-02, 2.251E+02, 5.643E-01, 0.000E+00, 5.897E-01, 1.215E+01
1981-12-13, 1.012E-01, 2.267E+02, 5.641E-01, 0.000E+00, 5.895E-01, 1.218E+01
1981-12-14, 1.343E-01, 2.291E+02, 5.642E-01, 0.000E+00, 5.908E-01, 1.227E+01
1981-12-15, 1.287E-01, 2.272E+02, 5.649E-01, 0.000E+00, 5.963E-01, 1.241E+01
1981-12-16, 6.007E-02, 2.241E+02, 5.642E-01, 0.000E+00, 5.892E-01, 1.214E+01
1981-12-17, 9.346E-02, 2.297E+02, 5.639E-01, 0.000E+00, 5.885E-01, 1.217E+01
1981-12-18, 1.233E-01, 2.257E+02, 5.641E-01, 0.000E+00, 5.913E-01, 1.229E+01
1981-12-19, 1.601E-01, 2.267E+02, 5.693E-01, 0.000E+00, 6.440E-01, 1.518E+01
1981-12-20, 1.320E-01, 2.251E+02, 5.716E-01, 0.000E+00, 6.510E-01, 1.346E+01
1981-12-21, 6.759E-02, 2.196E+02, 5.687E-01, 0.000E+00, 6.067E-01, 1.214E+01
1981-12-22, 0.000E+00, 2.174E+02, 5.669E-01, 0.000E+00, 5.996E-01, 1.216E+01
1981-12-23, 4.346E-05, 2.166E+02, 5.658E-01, 0.000E+00, 5.949E-01, 1.216E+01
1981-12-24, 3.319E-02, 2.220E+02, 5.650E-01, 0.000E+00, 5.921E-01, 1.217E+01
1981-12-25, 7.279E-02, 2.222E+02, 5.645E-01, 0.000E+00, 5.905E-01, 1.219E+01
1981-12-26, 9.055E-02, 2.225E+02, 5.642E-01, 0.000E+00, 5.895E-01, 1.220E+01
1981-12-27, 7.702E-02, 2.217E+02, 5.639E-01, 0.000E+00, 5.883E-01, 1.219E+01
1981-12-28, 4.219E-02, 2.233E+02, 5.635E-01, 0.000E+00, 5.870E-01, 1.217E+01
1981-12-29, 8.597E-02, 2.221E+02, 5.633E-01, 0.000E+00, 5.864E-01, 1.217E+01
1981-12-30, 1.185E-01, 2.250E+02, 5.635E-01, 0.000E+00, 5.884E-01, 1.223E+01
1981-12-31, 6.413E-02, 2.228E+02, 5.633E-01, 0.000E+00, 5.865E-01, 1.218E+01
1982-01-01, 1.579E-04, 1.944E+02, 5.632E-01, 0.000E+00, 5.860E-01, 1.218E+01
1982-01-02, 0.000E+00, 1.643E+02, 5.631E-01, 0.000E+00, 5.857E-01, 1.218E+01
1982-01-03, 0.000E+00, 1.650E+02, 5.630E-01, 0.000E+00, 5.854E-01, 1.218E+01
1982-01-04, 8.850E-04, 1.969E+02, 5.629E-01, 0.000E+00, 5.853E-01, 1.218E+01
1982-01-05, 5.333E-03, 2.071E+02, 5.628E-01, 0.000E+00, 5.851E-01, 1.218E+01
1982-01-06, 0.000E+00, 1.937E+02, 5.628E-01, 0.000E+00, 5.850E-01, 1.218E+01
1982-01-07, 0.000E+00, 1.372E+02, 5.628E-01, 0.000E+00, 5.850E-01, 1.218E+01
1982-01-08, 0.000E+00, 1.900E+02, 5.627E-01, 0.000E+00, 5.849E-01, 1.219E+01
1982-01-09, 0.000E+00, 2.075E+02, 5.627E-01, 0.000E+00, 5.848E-01, 1.219E+01
1982-01-10, 0.000E+00, 2.171E+02, 5.627E-01, 0.000E+00, 5.848E-01, 1.219E+01
1982-01-11, 1.759E-04, 2.219E+02, 5.627E-01, 0.000E+00, 5.848E-01, 1.219E+01
1982-01-12, 0.000E+00, 2.013E+02, 5.627E-01, 0.000E+00, 5.848E-01, 1.219E+01
1982-01-13, 0.000E+00, 2.180E+02, 5.626E-01, 0.000E+00, 5.848E-01, 1.219E+01
1982-01-14, 0.000E+00, 2.253E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.219E+01
1982-01-15, 0.000E+00, 2.287E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.220E+01
1982-01-16, 6.994E-03, 2.414E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.220E+01
1982-01-17, 1.394E-03, 2.355E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.220E+01
1982-01-18, 4.333E-03, 2.271E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.220E+01
1982-01-19, 4.761E-06, 1.989E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.220E+01
1982-01-20, 0.000E+00, 2.007E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.220E+01
1982-01-21, 0.000E+00, 1.979E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.220E+01
1982-01-22, 0.000E+00, 2.125E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.221E+01
1982-01-23, 4.734E-03, 2.489E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.221E+01
1982-01-24, 3.195E-03, 2.572E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.221E+01
1982-01-25, 8.158E-03, 2.670E+02, 5.626E-01, 0.000E+00, 5.847E-01, 1.221E+01
1982-01-26, 1.030E-02, 2.651E+02, 5.629E-01, 0.000E+00, 5.865E-01, 1.226E+01
1982-01-27, 1.931E-04, 2.500E+02, 5.628E-01, 0.000E+00, 5.854E-01, 1.221E+01
1982-01-28, 4.711E-03, 2.478E+02, 5.628E-01, 0.000E+00, 5.852E-01, 1.221E+01
1982-01-29, 0.000E+00, 2.447E+02, 5.627E-01, 0.000E+00, 5.851E-01, 1.222E+01
1982-01-30, 0.000E+00, 2.556E+02, 5.627E-01, 0.000E+00, 5.850E-01, 1.222E+01
1982-01-31, 0.000E+00, 2.720E+02, 5.627E-01, 0.000E+00, 5.850E-01, 1.222E+01
1982-02-01, 3.180E-05, 2.123E+02, 5.627E-01, 0.000E+00, 5.849E-01, 1.222E+01
1982-02-02, 3.300E-02, 2.359E+02, 5.627E-01, 0.000E+00, 5.849E-01, 1.222E+01
1982-02-03, 1.830E-02, 2.263E+02, 5.627E-01, 0.000E+00, 5.849E-01, 1.222E+01
1982-02-04, 9.631E-03, 2.144E+02, 5.627E-01, 0.000E+00, 5.849E-01, 1.222E+01
1982-02-05, 0.000E+00, 1.021E+02, 5.626E-01, 0.000E+00, 5.849E-01, 1.223E+01
1982-02-06, 0.000E+00, 2.293E+02, 5.626E-01, 0.000E+00, 5.849E-01, 1.223E+01
1982-02-07, 0.000E+00, 2.318E+02, 5.626E-01, 0.000E+00, 5.849E-01, 1.223E+01
1982-02-08, 5.491E-02, 2.126E+02, 5.626E-01, 0.000E+00, 5.849E-01, 1.223E+01
1982-02-09, 1.146E-02, 1.840E+02, 5.626E-01, 0.000E+00, 5.849E-01, 1.223E+01
1982-02-10, 7.399E-04, 2.174E+02, 5.626E-01, 0.000E+00, 5.849E-01, 1.223E+01
1982-02-11, 0.000E+00, 2.610E+02, 5.626E-01, 0.000E+00, 5.849E-01, 1.223E+01
1982-02-12, 3.813E-02, 2.743E+02, 5.626E-01, 0.000E+00, 5.849E-01, 1.224E+01
1982-02-13, 1.460E-01, 2.627E+02, 5.629E-01, 0.000E+00, 5.865E-01, 1.227E+01
1982-02-14, 1.660E-01, 2.611E+02, 5.636E-01, 0.000E+00, 5.909E-01, 1.241E+01
1982-02-15, 1.655E-01, 2.687E+02, 5.670E-01, 0.000E+00, 6.200E-01, 1.357E+01
1982-02-16, 1.892E-01, 2.801E+02, 5.704E-01, 0.000E+00, 6.457E-01, 1.401E+01
1982-02-17, 1.687E-01, 2.833E+02, 5.687E-01, 0.000E+00, 6.112E-01, 1.242E+01
