CASCADE_ID,HRU_UP_ID,CASCADE_TYPE_UP,UP_ROW,UP_COL,UP_X,UP_Y,HRU_DOWN_ID,CASCADE_TYPE_DOWN,DOWN_ROW,DOWN_COL,DOWN_X,DOWN_Y,CASC_PCT,HRU_STRM_SEG_DOWN,HRU_RCH_DOWN
      1784,      4601,1,        59,        19,   216027.7968750000,  4367924.0000000000,      4522,1,        58,        19,   216027.7968750000,  4368014.0000000000,0.500000000000,         0,         0
      1785,      4601,1,        59,        19,   216027.7968750000,  4367924.0000000000,      4602,1,        59,        20,   216117.7968750000,  4367924.0000000000,0.500000000000,         0,         0
      1786,      4636,1,        59,        54,   219177.7968750000,  4367924.0000000000,      4557,1,        58,        54,   219177.7968750000,  4368014.0000000000,0.333333343267,         0,         0
      1787,      4636,1,        59,        54,   219177.7968750000,  4367924.0000000000,      4715,1,        60,        54,   219177.7968750000,  4367834.0000000000,0.333333343267,         0,         0
      1788,      4636,1,        59,        54,   219177.7968750000,  4367924.0000000000,      4635,1,        59,        53,   219087.7968750000,  4367924.0000000000,0.333333343267,         0,         0
      1789,      4665,1,        60,         4,   214677.7968750000,  4367834.0000000000,      4586,1,        59,         4,   214677.7968750000,  4367924.0000000000,0.500000000000,         0,         0
      1790,      4665,1,        60,         4,   214677.7968750000,  4367834.0000000000,      4666,1,        60,         5,   214767.7968750000,  4367834.0000000000,0.500000000000,         0,         0
      1791,      4666,1,        60,         5,   214767.7968750000,  4367834.0000000000,      4587,1,        59,         5,   214767.7968750000,  4367924.0000000000,0.500000000000,         0,         0
      1792,      4666,1,        60,         5,   214767.7968750000,  4367834.0000000000,      4667,1,        60,         6,   214857.7968750000,  4367834.0000000000,0.500000000000,         0,         0
      1793,      4715,1,        60,        54,   219177.7968750000,  4367834.0000000000,      4794,1,        61,        54,   219177.7968750000,  4367744.0000000000,0.500000000000,         0,         0
      1794,      4715,1,        60,        54,   219177.7968750000,  4367834.0000000000,      4714,1,        60,        53,   219087.7968750000,  4367834.0000000000,0.500000000000,         0,         0
      1795,      4748,1,        61,         8,   215037.7968750000,  4367744.0000000000,      4669,1,        60,         8,   215037.7968750000,  4367834.0000000000,1.000000000000,         0,         0
      1796,      4760,1,        61,        20,   216117.7968750000,  4367744.0000000000,      4681,1,        60,        20,   216117.7968750000,  4367834.0000000000,0.500000000000,         0,         0
      1797,      4760,1,        61,        20,   216117.7968750000,  4367744.0000000000,      4761,1,        61,        21,   216207.7968750000,  4367744.0000000000,0.500000000000,         0,         0
      1798,      4761,1,        61,        21,   216207.7968750000,  4367744.0000000000,      4682,1,        60,        21,   216207.7968750000,  4367834.0000000000,0.500000000000,         0,         0
      1799,      4761,1,        61,        21,   216207.7968750000,  4367744.0000000000,      4762,1,        61,        22,   216297.7968750000,  4367744.0000000000,0.500000000000,         0,         0
      1800,      4762,1,        61,        22,   216297.7968750000,  4367744.0000000000,      4683,1,        60,        22,   216297.7968750000,  4367834.0000000000,0.500000000000,         0,         0
      1801,      4762,1,        61,        22,   216297.7968750000,  4367744.0000000000,      4763,1,        61,        23,   216387.7968750000,  4367744.0000000000,0.500000000000,         0,         0
      1802,      4763,1,        61,        23,   216387.7968750000,  4367744.0000000000,      4684,1,        60,        23,   216387.7968750000,  4367834.0000000000,0.333333343267,         0,         0
      1803,      4763,1,        61,        23,   216387.7968750000,  4367744.0000000000,      4842,1,        62,        23,   216387.7968750000,  4367654.0000000000,0.333333343267,         0,         0
      1804,      4763,1,        61,        23,   216387.7968750000,  4367744.0000000000,      4764,1,        61,        24,   216477.7968750000,  4367744.0000000000,0.333333343267,         0,         0
      1805,      4842,1,        62,        23,   216387.7968750000,  4367654.0000000000,      4843,1,        62,        24,   216477.7968750000,  4367654.0000000000,1.000000000000,         0,         0
      1806,      4843,1,        62,        24,   216477.7968750000,  4367654.0000000000,      4764,1,        61,        24,   216477.7968750000,  4367744.0000000000,0.333333343267,         0,         0
      1807,      4843,1,        62,        24,   216477.7968750000,  4367654.0000000000,      4922,1,        63,        24,   216477.7968750000,  4367564.0000000000,0.333333343267,         0,         0
      1808,      4843,1,        62,        24,   216477.7968750000,  4367654.0000000000,      4844,1,        62,        25,   216567.7968750000,  4367654.0000000000,0.333333343267,         0,         0
      1809,      4866,1,        62,        47,   218547.7968750000,  4367654.0000000000,      4787,1,        61,        47,   218547.7968750000,  4367744.0000000000,0.333333343267,         0,         0
      1810,      4866,1,        62,        47,   218547.7968750000,  4367654.0000000000,      4945,1,        63,        47,   218547.7968750000,  4367564.0000000000,0.333333343267,         0,         0
      1811,      4866,1,        62,        47,   218547.7968750000,  4367654.0000000000,      4865,1,        62,        46,   218457.7968750000,  4367654.0000000000,0.333333343267,         0,         0
      1812,      4868,1,        62,        49,   218727.7968750000,  4367654.0000000000,      4789,1,        61,        49,   218727.7968750000,  4367744.0000000000,0.500000000000,         0,         0
      1813,      4868,1,        62,        49,   218727.7968750000,  4367654.0000000000,      4869,1,        62,        50,   218817.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1814,      4922,1,        63,        24,   216477.7968750000,  4367564.0000000000,      4923,1,        63,        25,   216567.7968750000,  4367564.0000000000,1.000000000000,         0,         0
      1815,      4923,1,        63,        25,   216567.7968750000,  4367564.0000000000,      4924,1,        63,        26,   216657.7968750000,  4367564.0000000000,1.000000000000,         0,         0
      1816,      4924,1,        63,        26,   216657.7968750000,  4367564.0000000000,      4845,1,        62,        26,   216657.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1817,      4924,1,        63,        26,   216657.7968750000,  4367564.0000000000,      4925,1,        63,        27,   216747.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1818,      4925,1,        63,        27,   216747.7968750000,  4367564.0000000000,      4846,1,        62,        27,   216747.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1819,      4925,1,        63,        27,   216747.7968750000,  4367564.0000000000,      4926,1,        63,        28,   216837.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1820,      4926,1,        63,        28,   216837.7968750000,  4367564.0000000000,      4847,1,        62,        28,   216837.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1821,      4926,1,        63,        28,   216837.7968750000,  4367564.0000000000,      4927,1,        63,        29,   216927.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1822,      4927,1,        63,        29,   216927.7968750000,  4367564.0000000000,      4848,1,        62,        29,   216927.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1823,      4927,1,        63,        29,   216927.7968750000,  4367564.0000000000,      4928,1,        63,        30,   217017.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1824,      4928,1,        63,        30,   217017.7968750000,  4367564.0000000000,      4849,1,        62,        30,   217017.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1825,      4928,1,        63,        30,   217017.7968750000,  4367564.0000000000,      4929,1,        63,        31,   217107.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1826,      4929,1,        63,        31,   217107.7968750000,  4367564.0000000000,      4850,1,        62,        31,   217107.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1827,      4929,1,        63,        31,   217107.7968750000,  4367564.0000000000,      4930,1,        63,        32,   217197.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1828,      4930,1,        63,        32,   217197.7968750000,  4367564.0000000000,      4851,1,        62,        32,   217197.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1829,      4930,1,        63,        32,   217197.7968750000,  4367564.0000000000,      4931,1,        63,        33,   217287.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1830,      4931,1,        63,        33,   217287.7968750000,  4367564.0000000000,      4852,1,        62,        33,   217287.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1831,      4931,1,        63,        33,   217287.7968750000,  4367564.0000000000,      4932,1,        63,        34,   217377.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1832,      4932,1,        63,        34,   217377.7968750000,  4367564.0000000000,      4853,1,        62,        34,   217377.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1833,      4932,1,        63,        34,   217377.7968750000,  4367564.0000000000,      4933,1,        63,        35,   217467.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1834,      4933,1,        63,        35,   217467.7968750000,  4367564.0000000000,      4854,1,        62,        35,   217467.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1835,      4933,1,        63,        35,   217467.7968750000,  4367564.0000000000,      4934,1,        63,        36,   217557.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1836,      4945,1,        63,        47,   218547.7968750000,  4367564.0000000000,      5024,1,        64,        47,   218547.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      1837,      4945,1,        63,        47,   218547.7968750000,  4367564.0000000000,      4944,1,        63,        46,   218457.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1838,      4948,1,        63,        50,   218817.7968750000,  4367564.0000000000,      4869,1,        62,        50,   218817.7968750000,  4367654.0000000000,0.500000000000,         0,         0
      1839,      4948,1,        63,        50,   218817.7968750000,  4367564.0000000000,      4949,1,        63,        51,   218907.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1840,      5013,1,        64,        36,   217557.7968750000,  4367474.0000000000,      4934,1,        63,        36,   217557.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1841,      5013,1,        64,        36,   217557.7968750000,  4367474.0000000000,      5014,1,        64,        37,   217647.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      1842,      5014,1,        64,        37,   217647.7968750000,  4367474.0000000000,      4935,1,        63,        37,   217647.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1843,      5014,1,        64,        37,   217647.7968750000,  4367474.0000000000,      5015,1,        64,        38,   217737.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      1844,      5024,1,        64,        47,   218547.7968750000,  4367474.0000000000,      5023,1,        64,        46,   218457.7968750000,  4367474.0000000000,1.000000000000,         0,         0
      1845,      5028,1,        64,        51,   218907.7968750000,  4367474.0000000000,      4949,1,        63,        51,   218907.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1846,      5028,1,        64,        51,   218907.7968750000,  4367474.0000000000,      5029,1,        64,        52,   218997.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      1847,      5029,1,        64,        52,   218997.7968750000,  4367474.0000000000,      4950,1,        63,        52,   218997.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1848,      5029,1,        64,        52,   218997.7968750000,  4367474.0000000000,      5030,1,        64,        53,   219087.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      1849,      5056,1,        64,        79,   221427.7968750000,  4367474.0000000000,      4977,1,        63,        79,   221427.7968750000,  4367564.0000000000,0.500000000000,         0,         0
      1850,      5056,1,        64,        79,   221427.7968750000,  4367474.0000000000,      5055,1,        64,        78,   221337.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      1851,      5109,1,        65,        53,   219087.7968750000,  4367384.0000000000,      5030,1,        64,        53,   219087.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      1852,      5109,1,        65,        53,   219087.7968750000,  4367384.0000000000,      5110,1,        65,        54,   219177.7968750000,  4367384.0000000000,0.500000000000,         0,         0
      1853,      5134,1,        65,        78,   221337.7968750000,  4367384.0000000000,      5055,1,        64,        78,   221337.7968750000,  4367474.0000000000,0.500000000000,         0,         0
      1854,      5134,1,        65,        78,   221337.7968750000,  4367384.0000000000,      5133,1,        65,        77,   221247.7968750000,  4367384.0000000000,0.500000000000,         0,         0
      1855,      5189,1,        66,        54,   219177.7968750000,  4367294.0000000000,      5110,1,        65,        54,   219177.7968750000,  4367384.0000000000,0.500000000000,         0,         0
      1856,      5189,1,        66,        54,   219177.7968750000,  4367294.0000000000,      5190,1,        66,        55,   219267.7968750000,  4367294.0000000000,0.500000000000,         0,         0
      1857,      5190,1,        66,        55,   219267.7968750000,  4367294.0000000000,      5111,1,        65,        55,   219267.7968750000,  4367384.0000000000,0.500000000000,         0,         0
      1858,      5190,1,        66,        55,   219267.7968750000,  4367294.0000000000,      5191,1,        66,        56,   219357.7968750000,  4367294.0000000000,0.500000000000,         0,         0
      1859,      5212,1,        66,        77,   221247.7968750000,  4367294.0000000000,      5133,1,        65,        77,   221247.7968750000,  4367384.0000000000,0.500000000000,         0,         0
      1860,      5212,1,        66,        77,   221247.7968750000,  4367294.0000000000,      5211,1,        66,        76,   221157.7968750000,  4367294.0000000000,0.500000000000,         0,         0
